,PAGE_URL_COMPLETE,name,color,imageUrl,Trending,Site,Category
398,www.myntra.com/Dresses/SASSAFRAS/SASSAFRAS-Women-Dusty-Pink-Solid-Accordian-Pleat-A-Line-Dress/10308521/buy,SASSAFRAS Women Dusty Pink Solid Accordian Pleat A-Line Dress,Pink,http://assets.myntassets.com/assets/images/10308521/2019/7/29/752a04e2-1093-4243-9fcd-64c9346486bf1564401142308-SASSAFRAS-Women-Pink-Shirt-Dress-6811564401140400-1.jpg,False,MYNTRA,popular
399,www.myntra.com/Dresses/RARE/RARE-Black-Lace-Belted-Tiered-Midi-Dress/6638104/buy,RARE Black Lace Belted Tiered Midi Dress,Black,http://assets.myntassets.com/assets/images/6638104/2018/6/15/0fda2315-92f1-48d5-8954-4a78d60a0b881529045573115-NA-4921529045572949-1.jpg,False,MYNTRA,popular
400,www.myntra.com/Dresses/SASSAFRAS/SASSAFRAS-Women-Black--Pink-Printed-Wrap-Dress/10856160/buy,SASSAFRAS Women Black & Pink Printed Wrap Dress,Black,http://assets.myntassets.com/assets/images/10856160/2019/11/5/f0172470-408a-4b8b-a1e5-045bd98a5f8b1572938035104-SASSAFRAS-Women-Dresses-9581572938032856-1.jpg,False,MYNTRA,popular
401,www.myntra.com/Dresses/Tokyo-Talkies/Tokyo-Talkies-Maroon-Boho-Print-Viscose-Maxi-Strappy-Dress/10085961/buy,Tokyo Talkies Maroon Boho Print Viscose Maxi Strappy Dress,Maroon,http://assets.myntassets.com/assets/images/10085961/2019/6/18/dac5cbe2-f254-45a9-a6d0-addbc327237a1560853151131-Tokyo-Talkies-Women-Maroon-Maxi-Dress-1251560853149114-1.jpg,False,MYNTRA,popular
402,www.myntra.com/Dresses/SASSAFRAS/SASSAFRAS-Women-Black-Solid-Accordion-Pleats-Empire-Dress/10308591/buy,SASSAFRAS Women Black Solid Accordion Pleats Empire Dress,Black,http://assets.myntassets.com/assets/images/10308591/2019/7/29/1b9df8fd-214e-4e8c-a0b6-759a9167e1e61564379559418-SASSAFRAS-Women-Black-A-Line-Dress-291564379558115-1.jpg,False,MYNTRA,popular
403,www.myntra.com/Dresses/Sera/Sera-Women-Black-Printed-Elasticated-Waist-Dress-with-Tassel-Tie-Up/1923967/buy,Sera Women Black Printed Elasticated Waist Dress with Tassel Tie-Up,Black,http://assets.myntassets.com/assets/images/1923967/2017/6/16/11497607310013-Sera-Women-Dresses-2231497607309791-1.jpg,False,MYNTRA,popular
404,www.myntra.com/Dresses/RARE/RARE-Women-Blue-Printed-Maxi-Dress/2525392/buy,RARE Women Blue Printed Maxi Dress,Blue,http://assets.myntassets.com/assets/images/2525392/2019/5/2/f9f13ec3-c11a-460a-b35a-9f6ec31590871556781497682-RARE-Women-Blue-Printed-Maxi-Dress-3951556781495634-1.jpg,False,MYNTRA,popular
405,www.myntra.com/Dresses/RARE/RARE-Women-Black-Printed-Fit-and-Flare-Dress/5803872/buy,RARE Women Black Printed Fit and Flare Dress,Black,http://assets.myntassets.com/assets/images/5803872/2018/5/10/e36d964f-da74-4c07-acd4-b5cb81d6ee021525933565797-na-9581525933565562-1.jpg,False,MYNTRA,popular
406,www.myntra.com/Dresses/SASSAFRAS/SASSAFRAS-Women-Grey--Green-Floral-Print-Fit-and-Flare-Dress/8643063/buy,SASSAFRAS Women Grey & Green Floral Print Fit and Flare Dress,Grey,http://assets.myntassets.com/assets/images/8643063/2019/2/1/129307b3-ce36-4d6a-b3d6-e7d655eaa8b71549013101841-SASSAFRAS-Women-Beige-Printed-Fit-and-Flare-Dress-1641549013-1.jpg,False,MYNTRA,popular
407,www.myntra.com/Dresses/SASSAFRAS/SASSAFRAS-Women-Pink-Solid-Accordion-Pleats-Empire-Dress/10308665/buy,SASSAFRAS Women Pink Solid Accordion Pleats Empire Dress,Pink,http://assets.myntassets.com/assets/images/10308665/2019/7/29/4963e4f6-359d-44e5-b74a-5f8f564b1c501564379788651-SASSAFRAS-Women-Pink-A-Line-Dress-381564379785533-1.jpg,False,MYNTRA,popular
408,www.myntra.com/Dresses/RARE/RARE-Women-Green-Printed-Fit-and-Flare-Dress/6552983/buy,RARE Women Green Printed Fit and Flare Dress,Green,http://assets.myntassets.com/assets/images/6552983/2018/5/28/3e469aba-44fe-427a-925e-17f6fb708c2c1527504332350-NA-4811527504332064-1.jpg,False,MYNTRA,popular
