,PAGE_URL_COMPLETE,name,color,imageUrl,Trending,Site,Category
238,www.ajio.com/ziyaa-floral-print-straight-kurta--pants-set/p/460604634_black,Floral Print Straight Kurta & Pants Set,black,https://assets.ajio.com/medias/sys_master/root/h6c/hc5/16850312593438/ziyaa_black_straight_floral_print_straight_kurta_&_pants_set.jpg,False,AJIO,popular
239,www.ajio.com/idalia-floral-print-straight-kurta-with-palazzos/p/460418446_lightpink,Floral Print Straight Kurta with Palazzos,lightpink,https://assets.ajio.com/medias/sys_master/root/h76/h81/13693505372190/idalia_pink_straight_floral_print_straight_kurta_with_palazzos.jpg,False,AJIO,popular
240,www.ajio.com/imara-straight-kurta-with-pants/p/440983127_peach,Straight Kurta with Pants,peach,https://assets.ajio.com/medias/sys_master/root/h2b/h2c/13796650319902/imara_peach_pink_straight_straight_kurta_with_pants.jpg,False,AJIO,popular
241,www.ajio.com/rangmayee-solid-a-line-kurta-set/p/461059248_grey,Solid A-line Kurta Set,grey,https://assets.ajio.com/medias/sys_master/root/h84/h65/14866166218782/rangmayee_grey_a-line_solid_a-line_kurta_set.jpg,False,AJIO,popular
242,www.ajio.com/rangriti-textured-layered-kurta-suit-set/p/440953613_maroonburg,Textured Layered Kurta Suit Set,maroonburg,https://assets.ajio.com/medias/sys_master/root/h84/h72/14875860140062/rangriti_maroon_straight_textured_layered_kurta_suit_set.jpg,False,AJIO,popular
243,www.ajio.com/idalia-woven-straight-kurta-with-pants/p/460418416_green,Woven Straight Kurta with Pants,green,https://assets.ajio.com/medias/sys_master/root/h78/h39/13693680451614/idalia_green_straight_woven_straight_kurta_with_pants.jpg,False,AJIO,popular
244,www.ajio.com/alena-floral-print-kurta--palazzo-set/p/461093097_pink,Floral Print Kurta & Palazzo Set,pink,https://assets.ajio.com/medias/sys_master/root/h72/h84/15738859290654/alena_pink_straight_floral_print_kurta_&_palazzo_set.jpg,False,AJIO,popular
245,www.ajio.com/bright-cotton-block-print-flared-kurta-set/p/461078065_magenta,Block Print Flared Kurta Set,magenta,https://assets.ajio.com/medias/sys_master/root/haa/h21/15111442595870/bright_cotton_magenta_flared_block_print_flared_kurta_set.jpg,False,AJIO,popular
246,www.ajio.com/bani-women-block-print-straight-kurta-with-palazzos/p/461186665_blue,Block Print Straight Kurta with Palazzos,blue,https://assets.ajio.com/medias/sys_master/root/h93/h1a/16747643306014/bani_women_navy_blue_straight_block_print_straight_kurta_with_palazzos.jpg,False,AJIO,popular
247,www.ajio.com/biba-printed-straight-kurta-set/p/460664102_aquablue,Printed Straight Kurta Set,aquablue,https://assets.ajio.com/medias/sys_master/root/20200730/NE4F/5f22e2c4aeb2693e04599d4d/biba_aqua_blue_straight_printed_straight_kurta_set.jpg,False,AJIO,popular
248,www.ajio.com/kipek-block-print-straight-kurta-set/p/461188010_peach,Block Print Straight Kurta Set,peach,https://assets.ajio.com/medias/sys_master/root/hf5/h45/16800167919646/kipek_peach_straight_block_print_straight_kurta_set.jpg,False,AJIO,popular
249,www.ajio.com/alena-checked-straight-kurta-set/p/461126448_green,Checked Straight Kurta Set,green,https://assets.ajio.com/medias/sys_master/root/ha0/hbd/15896312774686/alena_green_straight_checked_straight_kurta_set.jpg,False,AJIO,popular
250,www.ajio.com/nehamta-embellished-straight-kurta-set/p/461341298_black,Embellished Straight Kurta Set,black,https://assets.ajio.com/medias/sys_master/root/20200730/hKLS/5f225576f997dd22778daa9c/nehamta_black_straight_embellished_straight_kurta_set.jpg,False,AJIO,popular
251,www.ajio.com/ishin-embellished-kurta-set/p/461079553_green,Embellished Kurta Set,green,https://assets.ajio.com/medias/sys_master/root/hca/h33/15116719030302/ishin_green_a-line_embellished_kurta_set.jpg,False,AJIO,popular
252,www.ajio.com/avaasa-set-printed-layered-a-line-kurta-with-pants--dupatta/p/441051573_mustard,Printed Layered A-line Kurta with Pants & Dupatta,mustard,https://assets.ajio.com/medias/sys_master/root/h33/hc6/15172180574238/avaasa_set_mustard_&_white_a-line_printed_layered_a-line_kurta_with_pants_&_dupatta.jpg,False,AJIO,popular
253,www.ajio.com/ziyaa-straight-kurta-with-pants/p/460604659_pink,Straight Kurta with Pants,pink,https://assets.ajio.com/medias/sys_master/root/h26/hf2/16850744639518/ziyaa_pink_straight_straight_kurta_with_pants.jpg,False,AJIO,popular
254,www.ajio.com/ishin-floral-straight-kurta-set/p/461067338_orange,Floral Straight Kurta Set,orange,https://assets.ajio.com/medias/sys_master/root/h30/hbd/17059912712222/ishin_orange_straight_floral_straight_kurta_set.jpg,False,AJIO,popular
255,www.ajio.com/imara-embellished-flared-kurta-with-churidar--dupatta/p/460205559_black,Embellished Flared Kurta with Churidar & Dupatta,black,https://assets.ajio.com/medias/sys_master/root/h3a/h11/11344567468062/imara_black_flared_embellished_flared_kurta_with_churidar_&_dupatta.jpg,False,AJIO,popular
256,www.ajio.com/avaasa-set-floral-print-straight-kurta-with-embroidered-neckline/p/441024029_yellow,Floral Print Straight Kurta with Embroidered Neckline,yellow,https://assets.ajio.com/medias/sys_master/root/ha0/he2/14758474579998/avaasa_set_yellow_straight_floral_print_straight_kurta_with_embroidered_neckline.jpg,False,AJIO,popular
257,www.ajio.com/saadhvi-solid-kurta-set/p/461092712_green,Solid Kurta Set,green,https://assets.ajio.com/medias/sys_master/root/h71/h13/15335927939102/saadhvi_green_straight_solid_kurta_set.jpg,False,AJIO,popular
258,www.ajio.com/imara-flared-kurta-with-churidar--dupatta/p/440983039_teal,Flared Kurta with Churidar & Dupatta,teal,https://assets.ajio.com/medias/sys_master/root/h66/h03/14282639867934/imara_teal_blue_flared_flared_kurta_with_churidar_&_dupatta.jpg,False,AJIO,popular
259,www.ajio.com/la-firangi-leaf-print-flared-kurta-with-palazzos/p/461119001_white,Leaf Print Flared Kurta with Palazzos,white,https://assets.ajio.com/medias/sys_master/root/hb1/he9/15889062920222/la_firangi_white_flared_leaf_print_flared_kurta_with_palazzos.jpg,False,AJIO,popular
260,www.ajio.com/imara-gotta-patti-straight-kurta-with-pants/p/440983128_yellow,Gotta Patti Straight Kurta with Pants,yellow,https://assets.ajio.com/medias/sys_master/root/hba/h48/13794732736542/imara_yellow_straight_gotta_patti_straight_kurta_with_pants.jpg,False,AJIO,popular
261,www.ajio.com/rangriti-printed-straight-kurta-with-palazzo--dupatta/p/441071479_offwhite,Printed Straight Kurta with Palazzo & Dupatta,offwhite,https://assets.ajio.com/medias/sys_master/root/hdb/h27/16576981762078/rangriti_off_white_straight_printed_straight_kurta_with_palazzo_&_dupatta.jpg,False,AJIO,popular
262,www.ajio.com/maaesa-printed-a-line-kurta-with-pants-/p/461165731_grey,Printed A-line Kurta with Pants ,grey,https://assets.ajio.com/medias/sys_master/root/hc9/ha6/16456578826270/maaesa_grey_a-line_printed_a-line_kurta_with_pants_.jpg,False,AJIO,popular
263,www.ajio.com/jaipur-kurti-woven-angrakha-style-a-line-kurta-set/p/461186032_pink,Woven Angrakha-Style A-line Kurta Set,pink,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5ef9d5cfaeb26931758122c5/jaipur_kurti_pink_a-line_woven_angrakha-style_a-line_kurta_set.jpg,False,AJIO,popular
264,www.ajio.com/idalia-a-line-kurta--printed-palazzo-set/p/460449352_beige,A-line Kurta & Printed Palazzo Set,beige,https://assets.ajio.com/medias/sys_master/root/h97/hf5/13801048637470/idalia_yellow_a-line_a-line_kurta_&_printed_palazzo_set.jpg,False,AJIO,popular
265,www.ajio.com/tara-c-tara-embellished-straight-kurta-set/p/461145652_green,Embellished Straight Kurta Set,green,https://assets.ajio.com/medias/sys_master/root/hba/h55/16154543128606/tara_c_tara_green_straight_embellished_straight_kurta_set.jpg,False,AJIO,popular
266,www.ajio.com/avaasa-set-straight-kurta-with-jacket--pants/p/441024078_ltpink,Straight Kurta with Jacket & Pants,ltpink,https://assets.ajio.com/medias/sys_master/root/h2c/h8f/15225508233246/avaasa_set_pink_straight_straight_kurta_with_jacket_&_pants.jpg,False,AJIO,popular
267,www.ajio.com/shakumbhari-solid-a-line-kurta-set/p/461091735_green,Solid A-line Kurta Set,green,https://assets.ajio.com/medias/sys_master/root/h5a/h39/15335606812702/shakumbhari_green_straight_solid_a-line_kurta_set.jpg,False,AJIO,popular
268,www.ajio.com/kipek--straight-kurta-set-with-button-placket/p/461188242_green, Straight Kurta Set with Button Placket,green,https://assets.ajio.com/medias/sys_master/root/h00/he3/16814696661022/kipek_green_straight__straight_kurta_set_with_button_placket.jpg,False,AJIO,popular
269,www.ajio.com/imara-embellished-flared-kurta-with-dupatta--churidar-set/p/440978841_black,Embellished Flared Kurta with Dupatta & Churidar Set,black,https://assets.ajio.com/medias/sys_master/root/h7e/h75/13185665138718/imara_black_flared_embellished_flared_kurta_with_dupatta_&_churidar_set.jpg,False,AJIO,popular
270,www.ajio.com/imara-printed-flared-kurta-with-pants--dupatta/p/441044902_blue,Printed Flared Kurta with Pants & Dupatta,blue,https://assets.ajio.com/medias/sys_master/root/h3e/h91/15607650582558/imara_blue_flared_printed_flared_kurta_with_pants_&_dupatta.jpg,False,AJIO,popular
271,www.ajio.com/avaasa-set-straight-kurta-with-palazzos--dupatta/p/441037340_peach,Straight Kurta with Palazzos & Dupatta,peach,https://assets.ajio.com/medias/sys_master/root/h04/h0e/15353585893406/avaasa_set_peach_pink_straight_straight_kurta_with_palazzos_&_dupatta.jpg,False,AJIO,popular
272,www.ajio.com/avaasa-set-embroidered-straight-kurta-with-churidaar/p/441024042_mustard,Embroidered Straight Kurta with Churidaar,mustard,https://assets.ajio.com/medias/sys_master/root/h1d/he1/15138130067486/avaasa_set_mustard_yellow_straight_embroidered_straight_kurta_with_churidaar.jpg,False,AJIO,popular
273,www.ajio.com/imara-printed-flared-kurta-with-skirt--dupatta/p/441045041_green,Printed Flared Kurta with Skirt & Dupatta,green,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e902f997dd433b5076da/imara_green_flared_printed_flared_kurta_with_skirt_&_dupatta.jpg,False,AJIO,popular
274,www.ajio.com/aasi-house-of-nayo-striped-floral-straight-kurta-with-pants/p/460560790_yellow,Striped Floral Straight Kurta with Pants,yellow,https://assets.ajio.com/medias/sys_master/root/hb6/hf7/15592354447390/aasi-house_of_nayo_yellow_straight_striped_floral_straight_kurta_with_pants.jpg,False,AJIO,popular
275,www.ajio.com/myshka-floral-print-straight-kurta-set/p/461132532_yellow,Floral Print Straight Kurta Set,yellow,https://assets.ajio.com/medias/sys_master/root/hbf/h03/16029323100190/myshka_yellow_straight_floral_print_straight_kurta_set.jpg,False,AJIO,popular
276,www.ajio.com/alena-embroidered-straight-kurta-with-palazzos/p/461081480_pink,Embroidered Straight Kurta with Palazzos,pink,https://assets.ajio.com/medias/sys_master/root/hff/hb8/15738104348702/alena_pink_straight_embroidered_straight_kurta_with_palazzos.jpg,False,AJIO,popular
277,www.ajio.com/avaasa-set-floral-print-flared-kurta-with-churidar--dupatta/p/441024070_pistagreen,Floral Print Flared Kurta with Churidar & Dupatta,pistagreen,https://assets.ajio.com/medias/sys_master/root/h23/hb9/14860095881246/avaasa_set_pista_green_flared_floral_print_flared_kurta_with_churidar_&_dupatta.jpg,False,AJIO,popular
278,www.ajio.com/la-firangi-floral-print-a-line-kurta-with-palazzos/p/461118934_blue,Floral Print A-line Kurta with Palazzos,blue,https://assets.ajio.com/medias/sys_master/root/hee/h73/15887564111902/la_firangi_blue_a-line_floral_print_a-line_kurta_with_palazzos.jpg,False,AJIO,popular
279,www.ajio.com/get-glamr-striped-straight-kurta-suit-set/p/461332754_yellow,Striped Straight Kurta Suit Set,yellow,https://assets.ajio.com/medias/sys_master/root/20200729/blF9/5f2159857cdb8c220787c358/get_glamr_yellow_straight_striped_straight_kurta_suit_set.jpg,False,AJIO,popular
280,www.ajio.com/tulsattva-embellished-kurta-set/p/461053225_white,Embellished Kurta Set,white,https://assets.ajio.com/medias/sys_master/root/hef/h32/17056791691294/tulsattva_off_white_straight_embellished_kurta_set.jpg,False,AJIO,popular
281,www.ajio.com/avaasa-set-textured-a-line-kurta-set/p/441024033_rose,Textured A-line Kurta Set,rose,https://assets.ajio.com/medias/sys_master/root/h4b/h0e/15233610907678/avaasa_set_pink_a-line_textured_a-line_kurta_set.jpg,False,AJIO,popular
282,www.ajio.com/imara-anarkali-kurta-with-churidar--colourblock-dupatta/p/460231210_yellow,Anarkali Kurta with Churidar & Colourblock Dupatta,yellow,https://assets.ajio.com/medias/sys_master/root/hde/hb0/11697573658654/imara_yellow_anarkali_anarkali_kurta_with_churidar_&_colourblock_dupatta.jpg,False,AJIO,popular
283,www.ajio.com/fabric-fitoor-floral-print-straight-kurta-with-palazzos/p/461161841_yellow,Floral Print Straight Kurta with Palazzos,yellow,https://assets.ajio.com/medias/sys_master/root/h73/ha5/16407570612254/fabric_fitoor_off-white_&_grey_straight_floral_print_straight_kurta_with_palazzos.jpg,False,AJIO,popular
284,www.ajio.com/prakhya-floral-print-a-line-kurta-set/p/461121369_pink,Floral Print A-line Kurta Set,pink,https://assets.ajio.com/medias/sys_master/root/he5/h1f/15789239631902/prakhya_pink_a-line_floral_print_a-line_kurta_set.jpg,False,AJIO,popular
285,www.ajio.com/imara-embroidered-flared-kurta-with-churidar--dupatta/p/441044907_green,Embroidered Flared Kurta with Churidar & Dupatta,green,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15eee6aeb26931758a117d/imara_grey_&_pink_flared_embroidered_flared_kurta_with_churidar_&_dupatta.jpg,False,AJIO,popular
286,www.ajio.com/ziyaa-printed-straight-kurta--pants-set/p/460604639_grey,Printed Straight Kurta & Pants Set,grey,https://assets.ajio.com/medias/sys_master/root/hd8/h6e/16850864734238/ziyaa_grey_&_black_straight_printed_straight_kurta_&_pants_set.jpg,False,AJIO,popular
287,www.ajio.com/ziyaa-straight-kurta-with-pants/p/460604674_cream,Straight Kurta with Pants,cream,https://assets.ajio.com/medias/sys_master/root/h2f/h1b/16850581028894/ziyaa_cream_straight_straight_kurta_with_pants.jpg,False,AJIO,popular
288,www.ajio.com/alena-floral-print-straight-kurta--pant-set/p/461093110_blue,Floral Print Straight Kurta & Pant Set,blue,https://assets.ajio.com/medias/sys_master/root/h61/h3b/15738885341214/alena_blue_straight_floral_print_straight_kurta_&_pant_set.jpg,False,AJIO,popular
289,www.ajio.com/avaasa-set-floral-print-straight-kurta-with-palazzos-set/p/441024037_ltorange,Floral Print Straight Kurta with Palazzos Set,ltorange,https://assets.ajio.com/medias/sys_master/root/h08/h9b/14771652460574/avaasa_set_pink_straight_floral_print_straight_kurta_with_palazzos_set.jpg,False,AJIO,popular
290,www.ajio.com/sbo-fashion-floral-print-straight-kurta-set/p/461182317_red,Floral Print Straight Kurta Set,red,https://assets.ajio.com/medias/sys_master/root/hcb/h37/16676206051358/sbo_fashion_red_straight_floral_print_straight_kurta_set.jpg,False,AJIO,popular
291,www.ajio.com/jaipur-kurti-floral-print-straight-kurta-with-pants/p/461186494_green,Floral Print Straight Kurta with Pants,green,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5ef9d77df997dd433b460763/jaipur_kurti_sea_green_straight_floral_print_straight_kurta_with_pants.jpg,False,AJIO,popular
292,www.ajio.com/aasi-house-of-nayo-printed-straight-kurta-with-pants/p/460560749_cream,Printed Straight Kurta with Pants,cream,https://assets.ajio.com/medias/sys_master/root/hd4/h8a/15606718070814/aasi-house_of_nayo_yellow_straight_printed_straight_kurta_with_pants.jpg,False,AJIO,popular
293,www.ajio.com/kipek-block-print-a-line-kurta-set/p/461188016_red,Block Print A-line Kurta Set,red,https://assets.ajio.com/medias/sys_master/root/h2b/h02/16800194330654/kipek_red_a-line_block_print_a-line_kurta_set.jpg,False,AJIO,popular
294,www.ajio.com/ishin-embellished-kurta-set/p/461090631_black,Embellished Kurta Set,black,https://assets.ajio.com/medias/sys_master/root/h83/h6a/15304304590878/ishin_black_a-line_embellished_kurta_set.jpg,False,AJIO,popular
295,www.ajio.com/ajio-straight-kurta--pant-suit-set-with-dupatta/p/460361248_pink,Straight Kurta & Pant Suit Set with Dupatta,pink,https://assets.ajio.com/medias/sys_master/root/h8f/ha6/16578690121758/ajio_pink_straight_straight_kurta_&_pant_suit_set_with_dupatta.jpg,False,AJIO,popular
296,www.ajio.com/juniper-printed-a-line-kurta-with-palazzos--dupatta/p/460598850_yellow,Printed A-line Kurta with Palazzos & Dupatta,yellow,https://assets.ajio.com/medias/sys_master/root/hd2/hea/15854946123806/juniper_yellow_a-line_printed_a-line_kurta_with_palazzos_&_dupatta.jpg,False,AJIO,popular
297,www.ajio.com/aasi-house-of-nayo-geometric-print-straight-kurta--pants-set/p/460560766_yellow,Geometric Print Straight Kurta & Pants Set,yellow,https://assets.ajio.com/medias/sys_master/root/h43/h61/15592274755614/aasi-house_of_nayo_yellow_straight_geometric_print_straight_kurta_&_pants_set.jpg,False,AJIO,popular
298,www.ajio.com/khushal-k-a-line-kurta-with-pants/p/461107077_yellow,A-line Kurta with Pants,yellow,https://assets.ajio.com/medias/sys_master/root/h98/h04/16070517162014/khushal_k_yellow_a-line_a-line_kurta_with_pants.jpg,False,AJIO,popular
299,www.ajio.com/jaipur-kurti-woven-straight-kurta-with-pants--dupatta/p/461186556_magenta,Woven Straight Kurta with Pants & Dupatta,magenta,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5ef9d5f5481085a2e26731f7/jaipur_kurti_magenta_straight_woven_straight_kurta_with_pants_&_dupatta.jpg,False,AJIO,popular
300,www.ajio.com/sakhi-jaipur-block-print-straight-kurta-set/p/461136272_grey,Block Print Straight Kurta Set,grey,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5efdd658aeb269317582a5c9/sakhi_jaipur_grey_&_beige_straight_block_print_straight_kurta_set.jpg,False,AJIO,popular
301,www.ajio.com/jompers-flared-kurta-with-pants--dupatta/p/461139472_cream,Flared Kurta with Pants & Dupatta,cream,https://assets.ajio.com/medias/sys_master/root/h0a/hfe/16089575751710/jompers_off_white_flared_flared_kurta_with_pants_&_dupatta.jpg,False,AJIO,popular
302,www.ajio.com/biba-embroidered-anarkali-kurta-set-with-dupatta/p/460664108_green,Embroidered Anarkali Kurta Set with Dupatta,green,https://assets.ajio.com/medias/sys_master/root/20200730/NAbj/5f22e2c37cdb8ca2cf88238f/biba_green_anarkali_embroidered_anarkali_kurta_set_with_dupatta.jpg,False,AJIO,popular
303,www.ajio.com/biba-a-line-kurta-with-printed-palazzos--dupatta/p/441069708_fuchsia,A-line Kurta with Printed Palazzos & Dupatta,fuchsia,https://assets.ajio.com/medias/sys_master/root/h72/hfa/16114040012830/biba_pink_a-line_a-line_kurta_with_printed_palazzos_&_dupatta.jpg,False,AJIO,popular
304,www.ajio.com/biba-a-line-kurta-with-printed-palazzos--dupatta/p/441069718_black,A-line Kurta with Printed Palazzos & Dupatta,black,https://assets.ajio.com/medias/sys_master/root/h3a/hd5/16114081529886/biba_black_&_off-white_a-line_a-line_kurta_with_printed_palazzos_&_dupatta.jpg,False,AJIO,popular
305,www.ajio.com/juniper-printed-flared-kurta-with-palazzo--dupatta/p/441066712_red,Printed Flared Kurta with Palazzo & Dupatta,red,https://assets.ajio.com/medias/sys_master/root/h9a/h79/16111872278558/juniper_red_flared_printed_flared_kurta_with_palazzo_&_dupatta.jpg,False,AJIO,popular
306,www.ajio.com/jaipur-kurti-straight-kurta-with-woven-dupatta--pants/p/461186539_blue,Straight Kurta with Woven Dupatta & Pants,blue,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5ef9d5e27cdb8c721b749e57/jaipur_kurti_blue_straight_straight_kurta_with_woven_dupatta_&_pants.jpg,False,AJIO,popular
307,www.ajio.com/imara-embroidered-straight-kurta-with-pants--dupatta/p/460226325_yellow,Embroidered Straight Kurta with Pants & Dupatta,yellow,https://assets.ajio.com/medias/sys_master/root/haf/h60/13687643668510/imara_yellow_&_red_straight_embroidered_straight_kurta_with_pants_&_dupatta.jpg,False,AJIO,popular
308,www.ajio.com/aasi-house-of-nayo-printed-straight-kurta--pants-set/p/460560698_orange,Printed Straight Kurta & Pants Set,orange,https://assets.ajio.com/medias/sys_master/root/hc9/he0/15739802681374/aasi-house_of_nayo_orange_straight_printed_straight_kurta_&_pants_set.jpg,False,AJIO,popular
309,www.ajio.com/marcia-abstract-print-straight-kurta-set/p/461226120_orange,Abstract Print Straight Kurta Set,orange,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f118e72aeb269317589160b/marcia_orange_straight_abstract_print_straight_kurta_set.jpg,False,AJIO,popular
310,www.ajio.com/imara-embroidered-flared-kurta-with-skirt/p/440982832_maroon,Embroidered Flared Kurta with Skirt,maroon,https://assets.ajio.com/medias/sys_master/root/h9c/hf3/13775183314974/imara_maroon_flared_embroidered_flared_kurta_with_skirt.jpg,False,AJIO,popular
311,www.ajio.com/khushal-k-printed-staright-kurta-with-pants/p/461084212_pink,Printed Staright Kurta with Pants,pink,https://assets.ajio.com/medias/sys_master/root/h9b/hbd/15179287494686/khushal_k_pink_straight_printed_staright_kurta_with_pants.jpg,False,AJIO,popular
312,www.ajio.com/jaipur-kurti-floral-woven-straight-kurta-with-palazzos--dupatta/p/461186311_pink,Floral-Woven Straight Kurta with Palazzos & Dupatta,pink,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5ef9d6d27cdb8c721b74ad87/jaipur_kurti_onion_pink_straight_floral-woven_straight_kurta_with_palazzos_&_dupatta.jpg,False,AJIO,popular
313,www.ajio.com/marcia-checked-straight-kurta-set/p/461217510_blue,Checked Straight Kurta Set,blue,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f090178aeb269317585aec5/marcia_blue_straight_checked_straight_kurta_set.jpg,False,AJIO,popular
314,www.ajio.com/palakh-floral-print-straight-kurta-set/p/461337684_brown,Floral Print Straight Kurta Set,brown,https://assets.ajio.com/medias/sys_master/root/20200804/cVCx/5f294bbaf997dd2277916f1d/palakh_brown_straight_floral_print_straight_kurta_set.jpg,False,AJIO,popular
315,www.ajio.com/ishin-embellished-round-neck-kurta-set/p/461217451_green,Embellished Round Neck Kurta Set,green,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f0cc8d0f997dd433b4cbce6/ishin_green_a-line_embellished_round_neck_kurta_set.jpg,False,AJIO,popular
316,www.ajio.com/jaipur-kurti-straight-kurta-with-pants--woven-dupatta/p/461186613_yellow,Straight Kurta with Pants & Woven Dupatta,yellow,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5ef9d758f997dd433b4604d6/jaipur_kurti_mustard_straight_straight_kurta_with_pants_&_woven_dupatta.jpg,False,AJIO,popular
317,www.ajio.com/khushal-k-floral-embroidered-straight-kurta-set/p/461108111_maroon,Floral Embroidered Straight Kurta Set,maroon,https://assets.ajio.com/medias/sys_master/root/h34/hd7/15567314223134/khushal_k_maroon_straight_floral_embroidered_straight_kurta_set.jpg,False,AJIO,popular
318,www.ajio.com/alena-textured-straight-kurta--palazzo-set/p/461093252_green,Textured Straight  Kurta & Palazzo Set,green,https://assets.ajio.com/medias/sys_master/root/h8a/h84/15738879442974/alena_green_straight_textured_straight__kurta_&_palazzo_set.jpg,False,AJIO,popular
319,www.ajio.com/biba-straight-kurta-with-checked-palazzos--dupatta/p/441069698_beige,Straight Kurta with Checked Palazzos & Dupatta,beige,https://assets.ajio.com/medias/sys_master/root/h2d/h03/16112358752286/biba_off-white_straight_straight_kurta_with_checked_palazzos_&_dupatta.jpg,False,AJIO,popular
320,www.ajio.com/imara-embroidered-straight-kurta-with-churidar--dupatta/p/460226514_orange,Embroidered Straight Kurta with Churidar & Dupatta,orange,https://assets.ajio.com/medias/sys_master/root/h80/hf4/12180577452062/imara_orange_straight_embroidered_straight_kurta_with_churidar_&_dupatta.jpg,False,AJIO,popular
321,www.ajio.com/imara-embellished-anarkali-kurta-with-churidar-leggings--dupatta/p/440983020_pink,Embellished Anarkali Kurta with Churidar Leggings & Dupatta,pink,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e39ef997dd433b5051ef/imara_red_anarkali_embellished_anarkali_kurta_with_churidar_leggings_&_dupatta.jpg,False,AJIO,popular
322,www.ajio.com/palakh-floral-print-straight-kurta-set/p/461337588_red,Floral Print Straight Kurta Set,red,https://assets.ajio.com/medias/sys_master/root/20200729/VO0s/5f213ef2f997ddfa5324adf3/palakh_red_straight_floral_print_straight_kurta_set.jpg,False,AJIO,popular
323,www.ajio.com/aurelia-embroidered-straight-kurta-with-palazzos--dupatta/p/441026063_black,Embroidered Straight Kurta with Palazzos & Dupatta,black,https://assets.ajio.com/medias/sys_master/root/h46/h22/15989646458910/aurelia_black_straight_embroidered_straight_kurta_with_palazzos_&_dupatta.jpg,False,AJIO,popular
324,www.ajio.com/sakhi-jaipur-floral-print-straight-kurta-set/p/461136269_pink,Floral Print Straight Kurta Set,pink,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5efdd6577cdb8c721b76d085/sakhi_jaipur_pink_&_yellow_straight_floral_print_straight_kurta_set.jpg,False,AJIO,popular
325,www.ajio.com/sakhi-jaipur-block-print-a-line-kurta-set/p/461136273_green,Block Print A-line Kurta Set,green,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5efdd43baeb269317582a02e/sakhi_jaipur_green_&_mustard_a-line_block_print_a-line_kurta_set.jpg,False,AJIO,popular
326,www.ajio.com/juniper-embroidered-straight-kurta-with-shararas/p/460598851_offwhite,Embroidered Straight Kurta with Shararas,offwhite,https://assets.ajio.com/medias/sys_master/root/h63/hb1/15829961736222/juniper_white_straight_embroidered_straight_kurta_with_shararas.jpg,False,AJIO,popular
327,www.ajio.com/khushal-k-striped-a-line-kurta-with-palazzo-pants/p/461084230_maroon,Striped A-line Kurta with Palazzo Pants,maroon,https://assets.ajio.com/medias/sys_master/root/h7d/hbe/15178888118302/khushal_k_maroon_a-line_striped_a-line_kurta_with_palazzo_pants.jpg,False,AJIO,popular
328,www.ajio.com/imara-straight-kurta-with-dupatta--palazzos/p/440921517_pink,Straight Kurta with Dupatta & Palazzos,pink,"https://assets.ajio.com/medias/sys_master/root/hf2/h83/13211686076446/imara_pink,_white_straight_straight_kurta_with_dupatta_&_palazzos.jpg",False,AJIO,popular
329,www.ajio.com/khushal-k-floral-straight-kurta-set/p/461061078_black,Floral Straight Kurta Set,black,https://assets.ajio.com/medias/sys_master/root/h86/h19/14867012386846/khushal_k_black_straight_floral_straight_kurta_set.jpg,False,AJIO,popular
330,www.ajio.com/alena-striped-straight-kurta--palazzo-set/p/461093222_pink,Striped Straight Kurta & Palazzo Set,pink,https://assets.ajio.com/medias/sys_master/root/h59/h1f/15331025092638/alena_fuchsia_straight_striped_straight_kurta_&_palazzo_set.jpg,False,AJIO,popular
331,www.ajio.com/biba-striped-straight-kurta-with-palazzos--dupatta/p/441069687_turquiose,Striped Straight Kurta with Palazzos & Dupatta,turquiose,https://assets.ajio.com/medias/sys_master/root/hb4/h33/16112013967390/biba_blue_straight_striped_straight_kurta_with_palazzos_&_dupatta.jpg,False,AJIO,popular
332,www.ajio.com/biba-layered-flared-kurta-with-churidar--contrast-dupatta/p/441045327_offwhite,Layered Flared Kurta with Churidar & Contrast Dupatta,offwhite,https://assets.ajio.com/medias/sys_master/root/hbc/h7e/16115029344286/biba_off-white_flared_layered_flared_kurta_with_churidar_&_contrast_dupatta.jpg,False,AJIO,popular
333,www.ajio.com/jaipur-kurti-woven-straight-kurta-with-pants--dupatta/p/461186498_blue,Woven Straight Kurta with Pants & Dupatta,blue,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5ef9d88d7cdb8c721b74cb73/jaipur_kurti_blue_straight_woven_straight_kurta_with_pants_&_dupatta.jpg,False,AJIO,popular
