,sku,id,lineId,imageSmallUrl,originalImage,productName,brandName,price,discountPrice,discountPercent,revertPriceText,links,mainColor,masterCategoryName,subCategoryName,exclusiveToKoovs,isSkuOutOfStock,isProductOutOfStock,hasLooksAvailable,isTrending,merchantDetails,url_given,PAGE_URL_COMPLETE
22,1895382,128866,144369,https://product.koovs.com/128866_0528711ec7a430225b9ea53ea89d5f73.jpg,https://product.koovs.com/width/height/128866_0528711ec7a430225b9ea53ea89d5f73.jpg,Candy Stripe Knitted Slim Shirt,KOOVS,999,999,0,Price After Sale,"[{'href': '/koovs-candy-stripe-knitted-ls-shirt-99-128866-144369.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Shirts'],['Casual Shirts'],False,False,False,False,False,,/koovs-candy-stripe-knitted-ls-shirt-99-128866-144369.html,www.koovs.com/koovs-candy-stripe-knitted-ls-shirt-99-128866-144369.html
23,1899000,129600,145207,https://product.koovs.com/129600_fd34d67a48016ac17fbce036ef55772a.jpg,https://product.koovs.com/width/height/129600_fd34d67a48016ac17fbce036ef55772a.jpg,Jacquard Circle Print Shirt,Kenneth Cole,2695,2695,0,Price After Sale,"[{'href': '/kenneth-cole-men-ss-jacquard-shirt-129600-145207.html', 'rel': 'self', 'method': 'GET'}]",['White'],['Shirts'],['Casual Shirts'],False,False,False,False,False,,/kenneth-cole-men-ss-jacquard-shirt-129600-145207.html,www.koovs.com/kenneth-cole-men-ss-jacquard-shirt-129600-145207.html
24,1899026,129613,145220,https://product.koovs.com/129613_e42dd8138a0ec13d1c114fb75756aa07.jpg,https://product.koovs.com/width/height/129613_e42dd8138a0ec13d1c114fb75756aa07.jpg,Basic Oxford Long Sleeve Shirt,Giordano,2299,2299,0,Price After Sale,"[{'href': '/giordano-men-fs-stretch-oxford-shirt-shirts-129613-145220.html', 'rel': 'self', 'method': 'GET'}]",['Blue'],['Shirts'],['Casual Shirts'],False,False,False,False,False,,/giordano-men-fs-stretch-oxford-shirt-shirts-129613-145220.html,www.koovs.com/giordano-men-fs-stretch-oxford-shirt-shirts-129613-145220.html
25,1905745,131044,146878,https://product.koovs.com/131044_4669eabeb002a0175214ae0c3ba6afc0.jpg,https://product.koovs.com/width/height/131044_4669eabeb002a0175214ae0c3ba6afc0.jpg,Graffiti Multi Check Print Shirt,KOOVS,1299,260,80,Price After Sale,"[{'href': '/koovs-graffti-print-shirt-131044-146878.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Shirts'],['Casual Shirts'],False,False,False,False,False,,/koovs-graffti-print-shirt-131044-146878.html,www.koovs.com/koovs-graffti-print-shirt-131044-146878.html
26,1905724,131040,146874,https://product.koovs.com/131040_51fe545d1067c21eba4ad3a1f938f696.jpg,https://product.koovs.com/width/height/131040_51fe545d1067c21eba4ad3a1f938f696.jpg,Half And Half Check Shirt,KOOVS,1499,300,80,Price After Sale,"[{'href': '/koovs-mixed-check-western-shirt-131040-146874.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Shirts'],['Casual Shirts'],False,False,False,False,False,,/koovs-mixed-check-western-shirt-131040-146874.html,www.koovs.com/koovs-mixed-check-western-shirt-131040-146874.html
27,1905729,131041,146875,https://product.koovs.com/131041_a650560bd581333338a6a98744ccd17c.jpg,https://product.koovs.com/width/height/131041_a650560bd581333338a6a98744ccd17c.jpg,Multi-Check Strap Detail Longline Shirt,KOOVS,1499,1499,0,Price After Sale,"[{'href': '/koovs-strap-detail-longline-shirt-122-131041-146875.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Shirts'],['Casual Shirts'],False,False,False,False,False,,/koovs-strap-detail-longline-shirt-122-131041-146875.html,www.koovs.com/koovs-strap-detail-longline-shirt-122-131041-146875.html
28,1905765,131048,146882,https://product.koovs.com/131048_cf3fa67e57780a370717398f36a0ce95.jpg,https://product.koovs.com/width/height/131048_cf3fa67e57780a370717398f36a0ce95.jpg,Multi-Check Text Print Shirt,KOOVS,1299,1299,0,Price After Sale,"[{'href': '/koovs-typecheck-print-longline-shirt-131048-146882.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Shirts'],['Casual Shirts'],False,False,False,False,False,,/koovs-typecheck-print-longline-shirt-131048-146882.html,www.koovs.com/koovs-typecheck-print-longline-shirt-131048-146882.html
29,1887772,127224,142572,https://product.koovs.com/127224_3931fcbb54775ea0c56580182ffbdf88.jpg,https://product.koovs.com/width/height/127224_3931fcbb54775ea0c56580182ffbdf88.jpg,Paisley Print Cuban Collar Shirt,KOOVS,1299,649,50,Price After Sale,"[{'href': '/koovs-ss-cuban-collar-paisley-print-shirt-127224-142572.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Shirts'],['Casual Shirts'],False,False,False,False,False,,/koovs-ss-cuban-collar-paisley-print-shirt-127224-142572.html,www.koovs.com/koovs-ss-cuban-collar-paisley-print-shirt-127224-142572.html
30,1904150,130680,146478,https://product.koovs.com/130680_eb8fc8468c356538cff41a33fbcd1d7b.jpg,https://product.koovs.com/width/height/130680_eb8fc8468c356538cff41a33fbcd1d7b.jpg,Oriental Floral Cuban Collar Shirt,Shivan & Narresh X KOOVS,1899,1899,0,Price After Sale,"[{'href': '/shivan--narresh-x-koovs-summer-night-eyelet-detail-cuban-collar-shirt-130680-146478.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Shirts'],['Casual Shirts'],True,False,False,False,False,Koovs Exclusive,/shivan--narresh-x-koovs-summer-night-eyelet-detail-cuban-collar-shirt-130680-146478.html,www.koovs.com/shivan--narresh-x-koovs-summer-night-eyelet-detail-cuban-collar-shirt-130680-146478.html
31,1901611,130186,145889,https://product.koovs.com/130186_be9e8ae2cb2fa851ca16e9bb879129ef.jpg,https://product.koovs.com/width/height/130186_be9e8ae2cb2fa851ca16e9bb879129ef.jpg,Horizontal Stripe Side Tape Shirt,REALM,1199,1199,0,Price After Sale,"[{'href': '/blue-saint-horizontal-stripe-shirt-130186-145889.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Shirts'],['Casual Shirts'],False,False,False,False,False,,/blue-saint-horizontal-stripe-shirt-130186-145889.html,www.koovs.com/blue-saint-horizontal-stripe-shirt-130186-145889.html
32,1878143,125261,140281,https://product.koovs.com/125261_b2dbe0ad5cb383226688745bc488e270.jpg,https://product.koovs.com/width/height/125261_b2dbe0ad5cb383226688745bc488e270.jpg,Abstract Geometric Print Cuban Shirt,KOOVS,1299,1299,0,Price After Sale,"[{'href': '/koovs-abstract-print-cuban-collar-shirt-125261-140281.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Shirts'],['Casual Shirts'],False,False,False,False,False,,/koovs-abstract-print-cuban-collar-shirt-125261-140281.html,www.koovs.com/koovs-abstract-print-cuban-collar-shirt-125261-140281.html
33,1887711,127212,142560,https://product.koovs.com/127212_15047cd051259ae800a97545a5957575.jpg,https://product.koovs.com/width/height/127212_15047cd051259ae800a97545a5957575.jpg,Floral Print Cuban Collar Shirt,KOOVS,999,499,50,Price After Sale,"[{'href': '/koovs-ss-cuban-collar-floral-shirt-216-127212-142560.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Shirts'],['Casual Shirts'],False,False,False,False,False,,/koovs-ss-cuban-collar-floral-shirt-216-127212-142560.html,www.koovs.com/koovs-ss-cuban-collar-floral-shirt-216-127212-142560.html
34,1887643,127198,142546,https://product.koovs.com/127198_329b4f561f45f01fd7cfaf424dc40183.jpg,https://product.koovs.com/width/height/127198_329b4f561f45f01fd7cfaf424dc40183.jpg,Multi-Stripe Slim Fit Shirt,KOOVS,999,999,0,Price After Sale,"[{'href': '/koovs-ss-vertical-stripe-slim-fit-shirt-127198-142546.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Shirts'],['Casual Shirts'],False,False,False,False,False,,/koovs-ss-vertical-stripe-slim-fit-shirt-127198-142546.html,www.koovs.com/koovs-ss-vertical-stripe-slim-fit-shirt-127198-142546.html
35,1883291,126331,141515,https://product.koovs.com/126331_ca45d17f30ad22f9257035ba99bacad5.jpg,https://product.koovs.com/width/height/126331_ca45d17f30ad22f9257035ba99bacad5.jpg,Tropical Island Print Cuban Shirt,AMON,999,499,50,Price After Sale,"[{'href': '/all-over-print-32-126331-141515.html', 'rel': 'self', 'method': 'GET'}]",['Blue'],['Shirts'],['Casual Shirts'],False,False,False,False,False,,/all-over-print-32-126331-141515.html,www.koovs.com/all-over-print-32-126331-141515.html
36,1884900,126716,141927,https://product.koovs.com/126716_a55ab458324d48c7537b163f7f5665d3.jpg,https://product.koovs.com/width/height/126716_a55ab458324d48c7537b163f7f5665d3.jpg,Vertical Stripe Casual Shirt,Spring Break,1049,519,51,Price After Sale,"[{'href': '/verical-stripe-full-sleeve--grandad-collar-126716-141927.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Shirts'],['Casual Shirts'],True,False,False,False,False,Koovs Exclusive,/verical-stripe-full-sleeve--grandad-collar-126716-141927.html,www.koovs.com/verical-stripe-full-sleeve--grandad-collar-126716-141927.html
37,1875409,124705,139645,https://product.koovs.com/124705_9e2323868465d95f27114c039e6fa055.jpg,https://product.koovs.com/width/height/124705_9e2323868465d95f27114c039e6fa055.jpg,Linen Grandad Collar Shirt,Lee Cooper,2399,2399,0,Price After Sale,"[{'href': '/full-sleeves-shirt-68-124705-139645.html', 'rel': 'self', 'method': 'GET'}]",['Yellow'],['Shirts'],['Casual Shirts'],False,False,False,False,False,,/full-sleeves-shirt-68-124705-139645.html,www.koovs.com/full-sleeves-shirt-68-124705-139645.html
38,1870229,123670,138500,https://product.koovs.com/123670_acbb85304d820a2d42a32bab5b715b7e.jpg,https://product.koovs.com/width/height/123670_acbb85304d820a2d42a32bab5b715b7e.jpg,Long Sleeve Knitted Shirt,Buffalo,999,449,55,Price After Sale,"[{'href': '/buffalo-full-sleeve-knitted-shirt-123670-138500.html', 'rel': 'self', 'method': 'GET'}]",['Blue'],['Shirts'],['Casual Shirts'],False,False,False,False,False,,/buffalo-full-sleeve-knitted-shirt-123670-138500.html,www.koovs.com/buffalo-full-sleeve-knitted-shirt-123670-138500.html
39,1874169,124424,139343,https://product.koovs.com/139343_066f1c54a0a04651a40a333697b391c3_image1_super_zoom.jpg,https://product.koovs.com/width/height/139343_066f1c54a0a04651a40a333697b391c3_image1_super_zoom.jpg,Overdyed Casual Shirt,Flying Machine,2199,2199,0,Price After Sale,"[{'href': '/flying-machine-full-sleeves-shirt-292-124424-139343.html', 'rel': 'self', 'method': 'GET'}]",['Green'],['Shirts'],['Casual Shirts'],False,False,False,False,False,,/flying-machine-full-sleeves-shirt-292-124424-139343.html,www.koovs.com/flying-machine-full-sleeves-shirt-292-124424-139343.html
40,1871520,123915,138770,https://product.koovs.com/123915_6991e331435beb04f512bc847526eb5a.jpg,https://product.koovs.com/width/height/123915_6991e331435beb04f512bc847526eb5a.jpg,Sleeveless Check Shirt,Blue Saint,1499,1499,0,Price After Sale,"[{'href': '/blue-saint-sleeveless-check-shirt-123915-138770.html', 'rel': 'self', 'method': 'GET'}]",['Yellow'],['Shirts'],['Casual Shirts'],False,False,False,False,False,,/blue-saint-sleeveless-check-shirt-123915-138770.html,www.koovs.com/blue-saint-sleeveless-check-shirt-123915-138770.html
41,1866558,122835,137610,https://product.koovs.com/122835_4c247a81c8148a0449448757da5963dc.jpg,https://product.koovs.com/width/height/122835_4c247a81c8148a0449448757da5963dc.jpg,Horizontal Stripe Casual Shirt,Indigo Nation,1899,849,55,Price After Sale,"[{'href': '/indigo-nation-street-full-sleeves-striped-shirt-122835-137610.html', 'rel': 'self', 'method': 'GET'}]",['Blue'],['Shirts'],['Casual Shirts'],False,False,False,False,False,,/indigo-nation-street-full-sleeves-striped-shirt-122835-137610.html,www.koovs.com/indigo-nation-street-full-sleeves-striped-shirt-122835-137610.html
42,1866995,122943,137718,https://product.koovs.com/122943_b1fdc6d043d3685ed39ac4079cd4b4ac.jpg,https://product.koovs.com/width/height/122943_b1fdc6d043d3685ed39ac4079cd4b4ac.jpg,Long Sleeve Multi-Check Shirt,SCULLERS,1899,949,50,Price After Sale,"[{'href': '/scullers-full-sleeves-checkered-shirt-289-122943-137718.html', 'rel': 'self', 'method': 'GET'}]",['White'],['Shirts'],['Casual Shirts'],False,False,False,False,False,,/scullers-full-sleeves-checkered-shirt-289-122943-137718.html,www.koovs.com/scullers-full-sleeves-checkered-shirt-289-122943-137718.html
43,1866912,122923,137698,https://product.koovs.com/122923_3420dd2fa7bf40df80a31bd53f5b3867.jpg,https://product.koovs.com/width/height/122923_3420dd2fa7bf40df80a31bd53f5b3867.jpg,Multi-Check Slim Oxford Shirt,SCULLERS,1899,1899,0,Price After Sale,"[{'href': '/scullers-full-sleeves-checkered-shirt-91-122923-137698.html', 'rel': 'self', 'method': 'GET'}]",['White'],['Shirts'],['Casual Shirts'],False,False,False,False,False,,/scullers-full-sleeves-checkered-shirt-91-122923-137698.html,www.koovs.com/scullers-full-sleeves-checkered-shirt-91-122923-137698.html
44,1839101,117091,131113,https://product.koovs.com/117091_58005aaf546270b6de310b687f1dd7ab.jpg,https://product.koovs.com/width/height/117091_58005aaf546270b6de310b687f1dd7ab.jpg,Check Print Short Sleeve Shirt,KOOVS,999,999,0,Price After Sale,"[{'href': '/koovs-abstract-printed-check-ss-shirt-117091-131113.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Shirts'],['Casual Shirts'],False,False,False,False,False,,/koovs-abstract-printed-check-ss-shirt-117091-131113.html,www.koovs.com/koovs-abstract-printed-check-ss-shirt-117091-131113.html
45,1832452,115781,129550,https://product.koovs.com/115781_5a631e44ee6c60980f52ca3f7250f74f.jpg,https://product.koovs.com/width/height/115781_5a631e44ee6c60980f52ca3f7250f74f.jpg,Denim Long Sleeves Shirt,Noble Faith,1799,1799,0,Price After Sale,"[{'href': '/noble-faith--denim-full-sleeves-shirt-115781-129550.html', 'rel': 'self', 'method': 'GET'}]",['Black'],['Shirts'],['Casual Shirts'],True,False,False,False,False,Koovs Exclusive,/noble-faith--denim-full-sleeves-shirt-115781-129550.html,www.koovs.com/noble-faith--denim-full-sleeves-shirt-115781-129550.html
46,1832464,115784,129553,https://product.koovs.com/115784_a8ade47b843c6a6154b85c3684406228.jpg,https://product.koovs.com/width/height/115784_a8ade47b843c6a6154b85c3684406228.jpg,Grindle Back Slit Shirt,Noble Faith,1699,1699,0,Price After Sale,"[{'href': '/noble-faith--grindle-back-slit-shirt-115784-129553.html', 'rel': 'self', 'method': 'GET'}]",['Grey'],['Shirts'],['Casual Shirts'],True,False,False,False,False,Koovs Exclusive,/noble-faith--grindle-back-slit-shirt-115784-129553.html,www.koovs.com/noble-faith--grindle-back-slit-shirt-115784-129553.html
47,1827234,114828,128383,https://product.koovs.com/114828_782d6085f92821b603e4033e91978f15.jpg,https://product.koovs.com/width/height/114828_782d6085f92821b603e4033e91978f15.jpg,All Over Print Oxford Shirt,SCULLERS,1699,849,50,Price After Sale,"[{'href': '/all-over-print-oxford-shirt-494-114828-128383.html', 'rel': 'self', 'method': 'GET'}]",['White'],['Shirts'],['Casual Shirts'],False,False,False,False,False,,/all-over-print-oxford-shirt-494-114828-128383.html,www.koovs.com/all-over-print-oxford-shirt-494-114828-128383.html
