,sku,id,lineId,imageSmallUrl,originalImage,productName,brandName,price,discountPrice,discountPercent,links,mainColor,masterCategoryName,subCategoryName,exclusiveToKoovs,isSkuOutOfStock,isProductOutOfStock,hasLooksAvailable,isTrending,merchantDetails,url_given,PAGE_URL_COMPLETE
43,1832533,115803,129577,https://product.koovs.com/115803_cd54986829289f46a9980aa40d99c3af.jpg,https://product.koovs.com/width/height/115803_cd54986829289f46a9980aa40d99c3af.jpg,High Slit Maxi Dress,Origami Lily,2499,1000,60,"[{'href': '/origami-lily-cape-sleeve-maxi-dress-with-slit-115803-129577.html', 'rel': 'self', 'method': 'GET'}]",['Black'],['Dresses'],['Maxi Dresses'],False,False,False,False,False,,/origami-lily-cape-sleeve-maxi-dress-with-slit-115803-129577.html,www.koovs.com/origami-lily-cape-sleeve-maxi-dress-with-slit-115803-129577.html
44,1828874,115150,128780,https://product.koovs.com/115150_1e5c0fe0bb4a58ebbe380481e9aeeba9.jpg,https://product.koovs.com/width/height/115150_1e5c0fe0bb4a58ebbe380481e9aeeba9.jpg,Multi-Check Skater Dress,KOOVS,1599,640,60,"[{'href': '/koovs-check-smock-dress-115150-128780.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Dresses'],['Skater Dresses'],False,False,False,False,False,,/koovs-check-smock-dress-115150-128780.html,www.koovs.com/koovs-check-smock-dress-115150-128780.html
45,1814078,112056,125327,https://product.koovs.com/112056_ec95b2830c2316433f3ffb282080df43.jpg,https://product.koovs.com/width/height/112056_ec95b2830c2316433f3ffb282080df43.jpg,Leopard Print One Shoulder Dress,Glamorous,2699,1080,60,"[{'href': '/glamorous-ladies-pants-leopard-72-112056-125327.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Dresses'],['Shift Dresses'],False,False,False,False,False,,/glamorous-ladies-pants-leopard-72-112056-125327.html,www.koovs.com/glamorous-ladies-pants-leopard-72-112056-125327.html
46,458589,107137,119630,https://product.koovs.com/107137_70dcee23ed474c646c20fbd02609aed7.jpg,https://product.koovs.com/width/height/107137_70dcee23ed474c646c20fbd02609aed7.jpg,Striped Strappy Mini Dress,KOOVS,999,999,0,"[{'href': '/koovs-whimsy-button-dresses-107137-119630.html', 'rel': 'self', 'method': 'GET'}]",['Blue'],['Dresses'],['Shift Dresses'],False,False,False,False,False,,/koovs-whimsy-button-dresses-107137-119630.html,www.koovs.com/koovs-whimsy-button-dresses-107137-119630.html
47,449288,105249,117537,https://product.koovs.com/105249_41dcac525a3c0d88a96982d2b4f1e86e.jpg,https://product.koovs.com/width/height/105249_41dcac525a3c0d88a96982d2b4f1e86e.jpg,Front Slit Maxi Dress,KOOVS,2499,1000,60,"[{'href': '/slit-maxi-dres-105249-117537.html', 'rel': 'self', 'method': 'GET'}]",['Red'],['Dresses'],['Maxi Dresses'],False,False,False,False,False,,/slit-maxi-dres-105249-117537.html,www.koovs.com/slit-maxi-dres-105249-117537.html
48,426800,100823,112496,https://product.koovs.com/100823_8fda046c111d8bb0dd6f31e9506cd185.jpg,https://product.koovs.com/width/height/100823_8fda046c111d8bb0dd6f31e9506cd185.jpg,Printed Hi Low Dress,KOOVS,2199,880,60,"[{'href': '/koovs-print-hi-low-dress-100823-112496.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Dresses'],['Asymmetric Dresses'],False,False,False,False,False,,/koovs-print-hi-low-dress-100823-112496.html,www.koovs.com/koovs-print-hi-low-dress-100823-112496.html
49,417735,99007,110437,https://product.koovs.com/99007_e4482abe8b9b07bbc51bb8aaa3dc07bd.jpg,https://product.koovs.com/width/height/99007_e4482abe8b9b07bbc51bb8aaa3dc07bd.jpg,Off Shoulder Lace Dress,Harry sejal X Koovs,1699,1699,0,"[{'href': '/harry-sejal-x-koovs-off-shoulder-lace-midi-dress-99007-110437.html', 'rel': 'self', 'method': 'GET'}]",['Yellow'],['Dresses'],['Off-shoulder & Bandeau Dresses'],False,False,False,False,False,,/harry-sejal-x-koovs-off-shoulder-lace-midi-dress-99007-110437.html,www.koovs.com/harry-sejal-x-koovs-off-shoulder-lace-midi-dress-99007-110437.html
50,1914205,132687,148864,https://product.koovs.com/148864_b6c483f24a4b48b9bc2525cf5dd26863_image1_super_zoom.jpg,https://product.koovs.com/width/height/148864_b6c483f24a4b48b9bc2525cf5dd26863_image1_super_zoom.jpg,Printed Strappy Shift Dress,Trendyol,1999,800,60,"[{'href': '/animal-print-midi-dress-132687-148864.html', 'rel': 'self', 'method': 'GET'}]",['Black'],['Dresses'],['Shift Dresses'],False,False,False,False,False,,/animal-print-midi-dress-132687-148864.html,www.koovs.com/animal-print-midi-dress-132687-148864.html
52,1910183,131875,147907,https://product.koovs.com/131875_ad175e499b865c05cc090b87fefb123d.jpg,https://product.koovs.com/width/height/131875_ad175e499b865c05cc090b87fefb123d.jpg,Corduroy Cut-Out Utility Shift Dress,KOOVS,1699,680,60,"[{'href': '/koovs-cutout-midi-corduroy-dress-131875-147907.html', 'rel': 'self', 'method': 'GET'}]",['Maroon'],['Dresses'],['Shift Dresses'],False,False,False,False,False,,/koovs-cutout-midi-corduroy-dress-131875-147907.html,www.koovs.com/koovs-cutout-midi-corduroy-dress-131875-147907.html
53,1888543,127413,142766,https://product.koovs.com/127413_a525f91acda05446eba628489240a550.jpg,https://product.koovs.com/width/height/127413_a525f91acda05446eba628489240a550.jpg,Floral Print Asymmetric Neck Bodycon Dress,Quiz,2899,1160,60,"[{'href': '/scuba-asymetric-one-shoulder-midi-dress-127413-142766.html', 'rel': 'self', 'method': 'GET'}]",['Pink'],['Dresses'],['Body Con Dresses'],True,False,False,False,False,Koovs Exclusive,/scuba-asymetric-one-shoulder-midi-dress-127413-142766.html,www.koovs.com/scuba-asymetric-one-shoulder-midi-dress-127413-142766.html
