,sku,id,lineId,imageSmallUrl,originalImage,productName,brandName,price,discountPrice,discountPercent,links,mainColor,masterCategoryName,subCategoryName,exclusiveToKoovs,isSkuOutOfStock,isProductOutOfStock,hasLooksAvailable,isTrending,merchantDetails,url_given,PAGE_URL_COMPLETE
0,1917084,133248,149522,https://product.koovs.com/149522_b7e06e905cb74f02a19b8413f495e02a_image1_super_zoom.jpg,https://product.koovs.com/width/height/149522_b7e06e905cb74f02a19b8413f495e02a_image1_super_zoom.jpg,Frayed Hem Washed Denim Shorts,CHELSEA KING,1699,339,80,"[{'href': '/chelsea-king-frade-hem-washed-blue-denim-shorts-133248-149522.html', 'rel': 'self', 'method': 'GET'}]",['Blue'],['Shorts'],['Men Shorts'],False,False,False,False,False,,/chelsea-king-frade-hem-washed-blue-denim-shorts-133248-149522.html,www.koovs.com/chelsea-king-frade-hem-washed-blue-denim-shorts-133248-149522.html
1,1886525,127040,142314,https://product.koovs.com/142314_b5f918f71d56464eb00a3319cb5bf8b4_image1_super_zoom.jpg,https://product.koovs.com/width/height/142314_b5f918f71d56464eb00a3319cb5bf8b4_image1_super_zoom.jpg,Pineapple Print Drawcord Shorts,Brave Soul,1499,675,55,"[{'href': '/all-over-print-shorts-109-127040-142314.html', 'rel': 'self', 'method': 'GET'}]",['White'],['Shorts'],['Men Shorts'],True,False,False,False,False,INTERNATIONAL BRAND,/all-over-print-shorts-109-127040-142314.html,www.koovs.com/all-over-print-shorts-109-127040-142314.html
2,1936572,137285,154213,https://product.koovs.com/154213_70820308d59a4dd9870e15450b1436f7_image1_super_zoom.jpg,https://product.koovs.com/width/height/154213_70820308d59a4dd9870e15450b1436f7_image1_super_zoom.jpg,Tiger Print Regular Shorts,KOOVS,999,500,50,"[{'href': '/koovs-aop-shorts-137285-154213.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Shorts'],['Men Shorts'],False,False,False,False,False,,/koovs-aop-shorts-137285-154213.html,www.koovs.com/koovs-aop-shorts-137285-154213.html
3,1900971,130051,145728,https://product.koovs.com/130051_4b0ac23c3ef4f145fb7ea546c5e15a86.jpg,https://product.koovs.com/width/height/130051_4b0ac23c3ef4f145fb7ea546c5e15a86.jpg,Work In Progress Print Shorts,Fighting Fame,599,300,50,"[{'href': '/fighting-fame-work-in-progress-shorts-130051-145728.html', 'rel': 'self', 'method': 'GET'}]",['Blue'],['Shorts'],['Men Shorts'],False,False,False,False,False,,/fighting-fame-work-in-progress-shorts-130051-145728.html,www.koovs.com/fighting-fame-work-in-progress-shorts-130051-145728.html
4,447546,104917,117166,https://product.koovs.com/104917_d2229a0c5b2838dc977dbddd4cc45836.jpg,https://product.koovs.com/width/height/104917_d2229a0c5b2838dc977dbddd4cc45836.jpg,Swoosh Logo Shorts,Nike,1895,1895,0,"[{'href': '/as-m-nk-short-hbr-104917-117166.html', 'rel': 'self', 'method': 'GET'}]",['Black'],['Shorts'],['Men Shorts'],False,False,False,False,False,,/as-m-nk-short-hbr-104917-117166.html,www.koovs.com/as-m-nk-short-hbr-104917-117166.html
5,1917100,133251,149525,https://product.koovs.com/149525_4d0b570777bd427fac032ccfe063484f_image1_super_zoom.jpg,https://product.koovs.com/width/height/149525_4d0b570777bd427fac032ccfe063484f_image1_super_zoom.jpg,Cut & Sew Panel Shorts,CHELSEA KING,1499,299,80,"[{'href': '/chelsea-king-cut--sew-panel-shorts-133251-149525.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Shorts'],['Men Shorts'],False,False,False,False,False,,/chelsea-king-cut--sew-panel-shorts-133251-149525.html,www.koovs.com/chelsea-king-cut--sew-panel-shorts-133251-149525.html
6,1917075,133246,149520,https://product.koovs.com/149520_bf3e7b06d8414c28b9edcd88e3ca6952_image1_super_zoom.jpg,https://product.koovs.com/width/height/149520_bf3e7b06d8414c28b9edcd88e3ca6952_image1_super_zoom.jpg,Contrast Side Panel Shorts,CHELSEA KING,1299,259,80,"[{'href': '/chelsea-king-panelled-twill-shorts-133246-149520.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Shorts'],['Men Shorts'],False,False,False,False,False,,/chelsea-king-panelled-twill-shorts-133246-149520.html,www.koovs.com/chelsea-king-panelled-twill-shorts-133246-149520.html
7,1917116,133254,149528,https://product.koovs.com/149528_64b5b952ce0041079a079fd5bcda1d0f_image1_super_zoom.jpg,https://product.koovs.com/width/height/149528_64b5b952ce0041079a079fd5bcda1d0f_image1_super_zoom.jpg,Contrast Side Panel Shorts,CHELSEA KING,1299,259,80,"[{'href': '/chelsea-king-panlled-shorts-464-133254-149528.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Shorts'],['Men Shorts'],False,False,False,False,False,,/chelsea-king-panlled-shorts-464-133254-149528.html,www.koovs.com/chelsea-king-panlled-shorts-464-133254-149528.html
8,1895426,128871,144379,https://product.koovs.com/128871_0cb710532cd46b6a8abf6ffef35bd381.jpg,https://product.koovs.com/width/height/128871_0cb710532cd46b6a8abf6ffef35bd381.jpg,Belted Washed Slim Shorts,Alcott,1799,810,55,"[{'href': '/alcott-shorts-230-128871-144379.html', 'rel': 'self', 'method': 'GET'}]",['Red'],['Shorts'],['Men Shorts'],True,False,False,False,False,INTERNATIONAL BRAND,/alcott-shorts-230-128871-144379.html,www.koovs.com/alcott-shorts-230-128871-144379.html
9,1878465,125337,140357,https://product.koovs.com/125337_c5a4582889cd6b900490c18bc371cc39.jpg,https://product.koovs.com/width/height/125337_c5a4582889cd6b900490c18bc371cc39.jpg,Graphic Rubber Print Logo Shorts,Puma,1499,750,50,"[{'href': '/puma-ka-woven-shorts-9-125337-140357.html', 'rel': 'self', 'method': 'GET'}]",['Blue'],['Shorts'],['Men Shorts'],False,False,False,False,False,,/puma-ka-woven-shorts-9-125337-140357.html,www.koovs.com/puma-ka-woven-shorts-9-125337-140357.html
