,sku,id,lineId,imageSmallUrl,originalImage,productName,brandName,price,discountPrice,discountPercent,revertPriceText,links,mainColor,masterCategoryName,subCategoryName,exclusiveToKoovs,merchantDetails,isSkuOutOfStock,isProductOutOfStock,hasLooksAvailable,isTrending,url_given,PAGE_URL_COMPLETE
50,450406,105537,117843,https://product.koovs.com/105537_60d4508e28d053cb4c37bd0594595180.jpg,https://product.koovs.com/width/height/105537_60d4508e28d053cb4c37bd0594595180.jpg,Muscle Fit Smart Shirt,KOOVS,799,799,0,Price After Sale,"[{'href': '/koovs-solid-slim-fit-half-sleeve-shirt-109-105537-117843.html', 'rel': 'self', 'method': 'GET'}]",['Blue'],['Shirts'],['Smart Shirts'],False,,False,False,False,False,/koovs-solid-slim-fit-half-sleeve-shirt-109-105537-117843.html,www.koovs.com/koovs-solid-slim-fit-half-sleeve-shirt-109-105537-117843.html
51,450426,105542,117848,https://product.koovs.com/105542_b2c0c2caccf2e763dbd1eed12edb8f55.jpg,https://product.koovs.com/width/height/105542_b2c0c2caccf2e763dbd1eed12edb8f55.jpg,Muscle Fit Smart Shirt,KOOVS,799,799,0,Price After Sale,"[{'href': '/koovs-solid-slim-fit-half-sleeve-shirt-207-105542-117848.html', 'rel': 'self', 'method': 'GET'}]",['Purple'],['Shirts'],['Smart Shirts'],False,,False,False,False,False,/koovs-solid-slim-fit-half-sleeve-shirt-207-105542-117848.html,www.koovs.com/koovs-solid-slim-fit-half-sleeve-shirt-207-105542-117848.html
52,1893845,128521,143968,https://product.koovs.com/128521_d2f019cb0711e8e8d94e0791c121c7e1.jpg,https://product.koovs.com/width/height/128521_d2f019cb0711e8e8d94e0791c121c7e1.jpg,Vertical Stripe Cuban Oversized Shirt,Spring Break,999,999,0,Price After Sale,"[{'href': '/spring-break-vertical-stripe-cuban-collar-shirt-475-128521-143968.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Shirts'],['Casual Shirts'],True,Koovs Exclusive,False,False,False,False,/spring-break-vertical-stripe-cuban-collar-shirt-475-128521-143968.html,www.koovs.com/spring-break-vertical-stripe-cuban-collar-shirt-475-128521-143968.html
53,450454,105549,117855,https://product.koovs.com/105549_c64f499f298e0016acd524434910102c.jpg,https://product.koovs.com/width/height/105549_c64f499f298e0016acd524434910102c.jpg,Muscle Fit Smart Shirt,KOOVS,999,999,0,Price After Sale,"[{'href': '/koovs-solid-slim-fit-full-sleeve-shirt-390-105549-117855.html', 'rel': 'self', 'method': 'GET'}]",['Green'],['Shirts'],['Smart Shirts'],False,,False,False,False,False,/koovs-solid-slim-fit-full-sleeve-shirt-390-105549-117855.html,www.koovs.com/koovs-solid-slim-fit-full-sleeve-shirt-390-105549-117855.html
54,450462,105551,117857,https://product.koovs.com/105551_7aa82e01e16ab1e55c0e5dbe7e6fe671.jpg,https://product.koovs.com/width/height/105551_7aa82e01e16ab1e55c0e5dbe7e6fe671.jpg,Muscle Fit Smart Shirt,KOOVS,999,999,0,Price After Sale,"[{'href': '/koovs-solid-slim-fit-full-sleeve-shirt-148-105551-117857.html', 'rel': 'self', 'method': 'GET'}]",['Red'],['Shirts'],['Smart Shirts'],False,,False,False,False,False,/koovs-solid-slim-fit-full-sleeve-shirt-148-105551-117857.html,www.koovs.com/koovs-solid-slim-fit-full-sleeve-shirt-148-105551-117857.html
55,450430,105543,117849,https://product.koovs.com/105543_9406d8fe2b5514e7b655ae018ed905da.jpg,https://product.koovs.com/width/height/105543_9406d8fe2b5514e7b655ae018ed905da.jpg,Muscle Fit Smart Shirt,KOOVS,799,799,0,Price After Sale,"[{'href': '/koovs-solid-slim-fit-half-sleeve-shirt-321-105543-117849.html', 'rel': 'self', 'method': 'GET'}]",['Off-White'],['Shirts'],['Smart Shirts'],False,,False,False,False,False,/koovs-solid-slim-fit-half-sleeve-shirt-321-105543-117849.html,www.koovs.com/koovs-solid-slim-fit-half-sleeve-shirt-321-105543-117849.html
56,1911383,132135,148184,https://product.koovs.com/132135_6cc44cd08fd2d53550546b90ad6bf4d2.jpg,https://product.koovs.com/width/height/132135_6cc44cd08fd2d53550546b90ad6bf4d2.jpg,Badge Applique Check Shirt,KOOVS,1499,1499,0,Price After Sale,"[{'href': '/koovs-badge-check-shirt-132135-148184.html', 'rel': 'self', 'method': 'GET'}]",['Blue'],['Shirts'],['Casual Shirts'],False,,False,False,False,False,/koovs-badge-check-shirt-132135-148184.html,www.koovs.com/koovs-badge-check-shirt-132135-148184.html
57,1895368,128863,144366,https://product.koovs.com/128863_969a7bb01e92bb4c7ed58cc6a0ca13e5.jpg,https://product.koovs.com/width/height/128863_969a7bb01e92bb4c7ed58cc6a0ca13e5.jpg,Candy Stripe Knitted Slim Shirt,KOOVS,999,999,0,Price After Sale,"[{'href': '/koovs-candy-stripe-knitted-ls-shirt-128863-144366.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Shirts'],['Casual Shirts'],False,,False,False,False,False,/koovs-candy-stripe-knitted-ls-shirt-128863-144366.html,www.koovs.com/koovs-candy-stripe-knitted-ls-shirt-128863-144366.html
58,1895381,128866,144369,https://product.koovs.com/128866_0528711ec7a430225b9ea53ea89d5f73.jpg,https://product.koovs.com/width/height/128866_0528711ec7a430225b9ea53ea89d5f73.jpg,Candy Stripe Knitted Slim Shirt,KOOVS,999,999,0,Price After Sale,"[{'href': '/koovs-candy-stripe-knitted-ls-shirt-99-128866-144369.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Shirts'],['Casual Shirts'],False,,False,False,False,False,/koovs-candy-stripe-knitted-ls-shirt-99-128866-144369.html,www.koovs.com/koovs-candy-stripe-knitted-ls-shirt-99-128866-144369.html
59,1895377,128865,144368,https://product.koovs.com/128865_bf68bee384921e8698c5b1ed3dd51877.jpg,https://product.koovs.com/width/height/128865_bf68bee384921e8698c5b1ed3dd51877.jpg,Candy Stripe Knitted Long Sleeve Shirt,KOOVS,999,999,0,Price After Sale,"[{'href': '/koovs-candy-stripe-knitted-ls-shirt-117-128865-144368.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Shirts'],['Casual Shirts'],False,,False,False,False,False,/koovs-candy-stripe-knitted-ls-shirt-117-128865-144368.html,www.koovs.com/koovs-candy-stripe-knitted-ls-shirt-117-128865-144368.html
60,1905736,131042,146876,https://product.koovs.com/131042_d6d1d31b5db5eb0d8c22c44e5b0c53b0.jpg,https://product.koovs.com/width/height/131042_d6d1d31b5db5eb0d8c22c44e5b0c53b0.jpg,Sticker Print Cuban Collar Shirt,KOOVS,1299,649,50,Price After Sale,"[{'href': '/koovs-sticker-print-cuban-shirt-131042-146876.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Shirts'],['Casual Shirts'],False,,False,False,False,False,/koovs-sticker-print-cuban-shirt-131042-146876.html,www.koovs.com/koovs-sticker-print-cuban-shirt-131042-146876.html
61,1899026,129613,145220,https://product.koovs.com/129613_e42dd8138a0ec13d1c114fb75756aa07.jpg,https://product.koovs.com/width/height/129613_e42dd8138a0ec13d1c114fb75756aa07.jpg,Basic Oxford Long Sleeve Shirt,Giordano,2299,1150,50,Price After Sale,"[{'href': '/giordano-men-fs-stretch-oxford-shirt-shirts-129613-145220.html', 'rel': 'self', 'method': 'GET'}]",['Blue'],['Shirts'],['Casual Shirts'],False,,False,False,False,False,/giordano-men-fs-stretch-oxford-shirt-shirts-129613-145220.html,www.koovs.com/giordano-men-fs-stretch-oxford-shirt-shirts-129613-145220.html
62,1905745,131044,146878,https://product.koovs.com/131044_4669eabeb002a0175214ae0c3ba6afc0.jpg,https://product.koovs.com/width/height/131044_4669eabeb002a0175214ae0c3ba6afc0.jpg,Graffiti Multi Check Print Shirt,KOOVS,1299,1299,0,Price After Sale,"[{'href': '/koovs-graffti-print-shirt-131044-146878.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Shirts'],['Casual Shirts'],False,,False,False,False,False,/koovs-graffti-print-shirt-131044-146878.html,www.koovs.com/koovs-graffti-print-shirt-131044-146878.html
63,1905720,131039,146873,https://product.koovs.com/131039_0fbb6a68f0c8bfdd264671745814ee89.jpg,https://product.koovs.com/width/height/131039_0fbb6a68f0c8bfdd264671745814ee89.jpg,Multi Check Large Pocket Shirt,KOOVS,1299,1299,0,Price After Sale,"[{'href': '/koovs-large-pocket-shirt-131039-146873.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Shirts'],['Casual Shirts'],False,,False,False,False,False,/koovs-large-pocket-shirt-131039-146873.html,www.koovs.com/koovs-large-pocket-shirt-131039-146873.html
64,1905724,131040,146874,https://product.koovs.com/131040_51fe545d1067c21eba4ad3a1f938f696.jpg,https://product.koovs.com/width/height/131040_51fe545d1067c21eba4ad3a1f938f696.jpg,Half And Half Check Shirt,KOOVS,1499,1499,0,Price After Sale,"[{'href': '/koovs-mixed-check-western-shirt-131040-146874.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Shirts'],['Casual Shirts'],False,,False,False,False,False,/koovs-mixed-check-western-shirt-131040-146874.html,www.koovs.com/koovs-mixed-check-western-shirt-131040-146874.html
65,1905729,131041,146875,https://product.koovs.com/131041_a650560bd581333338a6a98744ccd17c.jpg,https://product.koovs.com/width/height/131041_a650560bd581333338a6a98744ccd17c.jpg,Multi-Check Strap Detail Longline Shirt,KOOVS,1499,1499,0,Price After Sale,"[{'href': '/koovs-strap-detail-longline-shirt-122-131041-146875.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Shirts'],['Casual Shirts'],False,,False,False,False,False,/koovs-strap-detail-longline-shirt-122-131041-146875.html,www.koovs.com/koovs-strap-detail-longline-shirt-122-131041-146875.html
66,1899504,129782,145403,https://product.koovs.com/129782_dfb3bb8fe7883e57f33165bd359bbbf7.jpg,https://product.koovs.com/width/height/129782_dfb3bb8fe7883e57f33165bd359bbbf7.jpg,Skate Sticker Print Shirt,KOOVS,1299,1299,0,Price After Sale,"[{'href': '/koovs-skate-print-ls-shirt-129782-145403.html', 'rel': 'self', 'method': 'GET'}]",['White'],['Shirts'],['Casual Shirts'],False,,False,False,False,False,/koovs-skate-print-ls-shirt-129782-145403.html,www.koovs.com/koovs-skate-print-ls-shirt-129782-145403.html
67,1905764,131048,146882,https://product.koovs.com/131048_cf3fa67e57780a370717398f36a0ce95.jpg,https://product.koovs.com/width/height/131048_cf3fa67e57780a370717398f36a0ce95.jpg,Multi-Check Text Print Shirt,KOOVS,1299,1299,0,Price After Sale,"[{'href': '/koovs-typecheck-print-longline-shirt-131048-146882.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Shirts'],['Casual Shirts'],False,,False,False,False,False,/koovs-typecheck-print-longline-shirt-131048-146882.html,www.koovs.com/koovs-typecheck-print-longline-shirt-131048-146882.html
68,1909944,131831,147854,https://product.koovs.com/131831_33b1656f2b5581dbf86e516f49c6fc83.jpg,https://product.koovs.com/width/height/131831_33b1656f2b5581dbf86e516f49c6fc83.jpg,Half And Half Checkered Shirt,Soulstar,1699,1699,0,Price After Sale,"[{'href': '/soulstar-half-and-half-check-shirt-131831-147854.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Shirts'],['Casual Shirts'],True,INTERNATIONAL BRAND,False,False,False,False,/soulstar-half-and-half-check-shirt-131831-147854.html,www.koovs.com/soulstar-half-and-half-check-shirt-131831-147854.html
69,1909995,131837,147866,https://product.koovs.com/131837_72b168d871bddb0c56ffde246eba3920.jpg,https://product.koovs.com/width/height/131837_72b168d871bddb0c56ffde246eba3920.jpg,Half & Half Checkered Shirt,Soulstar,1699,849,50,Price After Sale,"[{'href': '/soulstar-half-and-half-check-shirt-18-131837-147866.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Shirts'],['Casual Shirts'],True,INTERNATIONAL BRAND,False,False,False,False,/soulstar-half-and-half-check-shirt-18-131837-147866.html,www.koovs.com/soulstar-half-and-half-check-shirt-18-131837-147866.html
70,1909059,131645,147621,https://product.koovs.com/131645_7d43910470b59d934c18f9980624c744.jpg,https://product.koovs.com/width/height/131645_7d43910470b59d934c18f9980624c744.jpg,Elbow Patch Knitted Shirt,Garcon,1049,1049,0,Price After Sale,"[{'href': '/garcon-mandarin-collar-elbow-patch-shirt-131645-147621.html', 'rel': 'self', 'method': 'GET'}]",['White'],['Shirts'],['Smart Shirts'],True,Koovs Exclusive,False,False,False,False,/garcon-mandarin-collar-elbow-patch-shirt-131645-147621.html,www.koovs.com/garcon-mandarin-collar-elbow-patch-shirt-131645-147621.html
71,1880082,125712,140810,https://product.koovs.com/125712_96b928cf8f7d64f05c525bd0e42f7ef4.jpg,https://product.koovs.com/width/height/125712_96b928cf8f7d64f05c525bd0e42f7ef4.jpg,Micro Check Printed Shirt,Disrupt,1599,719,55,Price After Sale,"[{'href': '/disrupt-solid-shirt-37-125712-140810.html', 'rel': 'self', 'method': 'GET'}]",['Blue'],['Shirts'],['Casual Shirts'],False,,False,False,False,False,/disrupt-solid-shirt-37-125712-140810.html,www.koovs.com/disrupt-solid-shirt-37-125712-140810.html
72,1903837,130639,146415,https://product.koovs.com/130639_e6547287526f9f5b450176cc7238e827.jpg,https://product.koovs.com/width/height/130639_e6547287526f9f5b450176cc7238e827.jpg,Vertical Stripe Cuban Collar Shirt,AMON,999,999,0,Price After Sale,"[{'href': '/amon-micro-vertical-stripe-cuban-collar-shirt-284-130639-146415.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Shirts'],['Casual Shirts'],False,,False,False,False,False,/amon-micro-vertical-stripe-cuban-collar-shirt-284-130639-146415.html,www.koovs.com/amon-micro-vertical-stripe-cuban-collar-shirt-284-130639-146415.html
73,1904187,130686,146486,https://product.koovs.com/130686_8b38e4cfc3b01fee9664ea012d46be8d.jpg,https://product.koovs.com/width/height/130686_8b38e4cfc3b01fee9664ea012d46be8d.jpg,Magnolia Flower Print Cuban Collar Shirt,Shivan & Narresh X KOOVS,1899,1899,0,Price After Sale,"[{'href': '/shivan--narresh-x-koovs-magnolia-print-cuban-collar-shirt-187-130686-146486.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Shirts'],['Casual Shirts'],True,Koovs Exclusive,False,False,False,False,/shivan--narresh-x-koovs-magnolia-print-cuban-collar-shirt-187-130686-146486.html,www.koovs.com/shivan--narresh-x-koovs-magnolia-print-cuban-collar-shirt-187-130686-146486.html
74,1904150,130680,146478,https://product.koovs.com/130680_eb8fc8468c356538cff41a33fbcd1d7b.jpg,https://product.koovs.com/width/height/130680_eb8fc8468c356538cff41a33fbcd1d7b.jpg,Oriental Floral Cuban Collar Shirt,Shivan & Narresh X KOOVS,1899,1899,0,Price After Sale,"[{'href': '/shivan--narresh-x-koovs-summer-night-eyelet-detail-cuban-collar-shirt-130680-146478.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Shirts'],['Casual Shirts'],True,Koovs Exclusive,False,False,False,False,/shivan--narresh-x-koovs-summer-night-eyelet-detail-cuban-collar-shirt-130680-146478.html,www.koovs.com/shivan--narresh-x-koovs-summer-night-eyelet-detail-cuban-collar-shirt-130680-146478.html
75,1878143,125261,140281,https://product.koovs.com/125261_b2dbe0ad5cb383226688745bc488e270.jpg,https://product.koovs.com/width/height/125261_b2dbe0ad5cb383226688745bc488e270.jpg,Abstract Geometric Print Cuban Shirt,KOOVS,1299,1299,0,Price After Sale,"[{'href': '/koovs-abstract-print-cuban-collar-shirt-125261-140281.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Shirts'],['Casual Shirts'],False,,False,False,False,False,/koovs-abstract-print-cuban-collar-shirt-125261-140281.html,www.koovs.com/koovs-abstract-print-cuban-collar-shirt-125261-140281.html
76,1887641,127198,142546,https://product.koovs.com/127198_329b4f561f45f01fd7cfaf424dc40183.jpg,https://product.koovs.com/width/height/127198_329b4f561f45f01fd7cfaf424dc40183.jpg,Multi-Stripe Slim Fit Shirt,KOOVS,999,999,0,Price After Sale,"[{'href': '/koovs-ss-vertical-stripe-slim-fit-shirt-127198-142546.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Shirts'],['Casual Shirts'],False,,False,False,False,False,/koovs-ss-vertical-stripe-slim-fit-shirt-127198-142546.html,www.koovs.com/koovs-ss-vertical-stripe-slim-fit-shirt-127198-142546.html
77,1866400,122795,137570,https://product.koovs.com/122795_dc167d46b3fec162142a39317b8fe0ea.jpg,https://product.koovs.com/width/height/122795_dc167d46b3fec162142a39317b8fe0ea.jpg,Windowpane Check Patch Pocket Shirt,Indigo Nation,1799,899,50,Price After Sale,"[{'href': '/indigo-nation-full-sleeves-solid-shirt-62-122795-137570.html', 'rel': 'self', 'method': 'GET'}]",['Grey'],['Shirts'],['Casual Shirts'],False,,False,False,False,False,/indigo-nation-full-sleeves-solid-shirt-62-122795-137570.html,www.koovs.com/indigo-nation-full-sleeves-solid-shirt-62-122795-137570.html
78,1886476,127030,142301,https://product.koovs.com/127030_fc4afaad3449a3d470bad8283d35184d.jpg,https://product.koovs.com/width/height/127030_fc4afaad3449a3d470bad8283d35184d.jpg,Stripe Flamingo Print Cuban Shirt,Brave Soul,2299,2299,0,Price After Sale,"[{'href': '/striped-bird-print-cuban-collar-shirt-127030-142301.html', 'rel': 'self', 'method': 'GET'}]",['Blue'],['Shirts'],['Casual Shirts'],True,INTERNATIONAL BRAND,False,False,False,False,/striped-bird-print-cuban-collar-shirt-127030-142301.html,www.koovs.com/striped-bird-print-cuban-collar-shirt-127030-142301.html
79,1886208,126988,142248,https://product.koovs.com/126988_af6daa4058dd3cb48d10e7f1351c1071.jpg,https://product.koovs.com/width/height/126988_af6daa4058dd3cb48d10e7f1351c1071.jpg,Tropical Palm Print Shirt,Brave Soul,1699,850,50,Price After Sale,"[{'href': '/all-over-print-shirt-416-126988-142248.html', 'rel': 'self', 'method': 'GET'}]",['Black'],['Shirts'],['Casual Shirts'],True,INTERNATIONAL BRAND,False,False,False,False,/all-over-print-shirt-416-126988-142248.html,www.koovs.com/all-over-print-shirt-416-126988-142248.html
80,1880051,125704,140802,https://product.koovs.com/125704_d2dfa56044bf24a60096df024d2fe365.jpg,https://product.koovs.com/width/height/125704_d2dfa56044bf24a60096df024d2fe365.jpg,Overdyed Front Pocket Casual Shirt,Disrupt,1799,809,55,Price After Sale,"[{'href': '/disrupt-front-pocket-design-shirt-125704-140802.html', 'rel': 'self', 'method': 'GET'}]",['Brown'],['Shirts'],['Casual Shirts'],False,,False,False,False,False,/disrupt-front-pocket-design-shirt-125704-140802.html,www.koovs.com/disrupt-front-pocket-design-shirt-125704-140802.html
81,418394,99149,110602,https://product.koovs.com/99149_5c10a468ef8143f8791f6a32697c4b96.jpg,https://product.koovs.com/width/height/99149_5c10a468ef8143f8791f6a32697c4b96.jpg,Slogan Printed Shirt With Striped Sleeve,Noble Faith,1699,1699,0,Price After Sale,"[{'href': '/slogan-printed-shirt-with-striped-sleeve-252-99149-110602.html', 'rel': 'self', 'method': 'GET'}]",['Black'],['Shirts'],['Casual Shirts'],False,,False,False,False,False,/slogan-printed-shirt-with-striped-sleeve-252-99149-110602.html,www.koovs.com/slogan-printed-shirt-with-striped-sleeve-252-99149-110602.html
82,1857956,120964,135525,https://product.koovs.com/120964_8d80d671f06f469e64ba769ffe6a6cd7.jpg,https://product.koovs.com/width/height/120964_8d80d671f06f469e64ba769ffe6a6cd7.jpg,Leopard Tropical Print Casual Shirt,KOOVS,1299,1299,0,Price After Sale,"[{'href': '/koovs-pattern-clash-printed-shirt-120964-135525.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Shirts'],['Casual Shirts'],False,,False,False,False,False,/koovs-pattern-clash-printed-shirt-120964-135525.html,www.koovs.com/koovs-pattern-clash-printed-shirt-120964-135525.html
83,1859867,121395,135981,https://product.koovs.com/121395_02e30b042974f49cedbfb34e6169d515.jpg,https://product.koovs.com/width/height/121395_02e30b042974f49cedbfb34e6169d515.jpg,Contrast Side Tape Denim Shirt,X.O.Y.O,1699,849,50,Price After Sale,"[{'href': '/xoyo-side-tape-denim-shirt-56-121395-135981.html', 'rel': 'self', 'method': 'GET'}]",['Blue'],['Shirts'],['Casual Shirts'],True,Koovs Exclusive,False,False,False,False,/xoyo-side-tape-denim-shirt-56-121395-135981.html,www.koovs.com/xoyo-side-tape-denim-shirt-56-121395-135981.html
84,1874172,124425,139344,https://product.koovs.com/124425_01b4d69e6f85eb25c11de18ba32c70a9.jpg,https://product.koovs.com/width/height/124425_01b4d69e6f85eb25c11de18ba32c70a9.jpg,Floral Print Casual Shirt,Flying Machine,1799,1799,0,Price After Sale,"[{'href': '/flying-machine-full-sleeves-shirt-429-124425-139344.html', 'rel': 'self', 'method': 'GET'}]",['White'],['Shirts'],['Casual Shirts'],False,,False,False,False,False,/flying-machine-full-sleeves-shirt-429-124425-139344.html,www.koovs.com/flying-machine-full-sleeves-shirt-429-124425-139344.html
85,1871663,123951,138806,https://product.koovs.com/123951_ebe5ccf6be85ecb9328e43b2a47e8f7f.jpg,https://product.koovs.com/width/height/123951_ebe5ccf6be85ecb9328e43b2a47e8f7f.jpg,Embroidered Dragon Patch Tartan Check Shirt,Blue Saint,1699,1699,0,Price After Sale,"[{'href': '/blue-saint-check-shirt-with-embroidery-361-123951-138806.html', 'rel': 'self', 'method': 'GET'}]",['Green'],['Shirts'],['Casual Shirts'],False,,False,False,False,False,/blue-saint-check-shirt-with-embroidery-361-123951-138806.html,www.koovs.com/blue-saint-check-shirt-with-embroidery-361-123951-138806.html
86,1871520,123915,138770,https://product.koovs.com/123915_6991e331435beb04f512bc847526eb5a.jpg,https://product.koovs.com/width/height/123915_6991e331435beb04f512bc847526eb5a.jpg,Sleeveless Check Shirt,Blue Saint,1499,1499,0,Price After Sale,"[{'href': '/blue-saint-sleeveless-check-shirt-123915-138770.html', 'rel': 'self', 'method': 'GET'}]",['Yellow'],['Shirts'],['Casual Shirts'],False,,False,False,False,False,/blue-saint-sleeveless-check-shirt-123915-138770.html,www.koovs.com/blue-saint-sleeveless-check-shirt-123915-138770.html
87,1851187,119557,133946,https://product.koovs.com/119557_46e1def6f4963cf7afa5e489e2350fe2.jpg,https://product.koovs.com/width/height/119557_46e1def6f4963cf7afa5e489e2350fe2.jpg,Scarf Print Cuban Collar Shirt,KOOVS,999,999,0,Price After Sale,"[{'href': '/koovs-scarf-print-cuban-collar-shirt-119557-133946.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Shirts'],['Casual Shirts'],False,,False,False,False,False,/koovs-scarf-print-cuban-collar-shirt-119557-133946.html,www.koovs.com/koovs-scarf-print-cuban-collar-shirt-119557-133946.html
88,1863102,122075,136742,https://product.koovs.com/122075_17f7b953fbae0de5b4bd59368396b91c.jpg,https://product.koovs.com/width/height/122075_17f7b953fbae0de5b4bd59368396b91c.jpg,All Over Print Casual Shirt,Celio,2499,1250,50,Price After Sale,"[{'href': '/celio-aop-shirt-122075-136742.html', 'rel': 'self', 'method': 'GET'}]",['Black'],['Shirts'],['Casual Shirts'],False,,True,False,False,False,/celio-aop-shirt-122075-136742.html,www.koovs.com/celio-aop-shirt-122075-136742.html
89,310755,76801,84995,https://product.koovs.com/76801_652bdf86bd2e43a3a2862adc56909fde.jpg,https://product.koovs.com/width/height/76801_652bdf86bd2e43a3a2862adc56909fde.jpg,Sleeveless Denim Shirt With Raw Edges,Blue Saint,1299,649,50,Price After Sale,"[{'href': '/blue-saint-sleeveless-denim-shirt-with-raw-edges-76801-84995.html', 'rel': 'self', 'method': 'GET'}]",['Blue'],['Shirts'],['Casual Shirts'],False,,False,False,False,False,/blue-saint-sleeveless-denim-shirt-with-raw-edges-76801-84995.html,www.koovs.com/blue-saint-sleeveless-denim-shirt-with-raw-edges-76801-84995.html
90,1835528,116360,130298,https://product.koovs.com/116360_a35633b4e9b2f89fa5f7a1643b0e7fc6.jpg,https://product.koovs.com/width/height/116360_a35633b4e9b2f89fa5f7a1643b0e7fc6.jpg,Linen Blend Slim Shirt,KOOVS,799,799,0,Price After Sale,"[{'href': '/koovs-linen-hs-shirt-116360-130298.html', 'rel': 'self', 'method': 'GET'}]",['Blue'],['Shirts'],['Casual Shirts'],False,,False,False,False,False,/koovs-linen-hs-shirt-116360-130298.html,www.koovs.com/koovs-linen-hs-shirt-116360-130298.html
91,1835483,116359,130289,https://product.koovs.com/116359_94ea2439ea5039563e07a87102f6d77c.jpg,https://product.koovs.com/width/height/116359_94ea2439ea5039563e07a87102f6d77c.jpg,Linen Blend Slim Shirt,KOOVS,999,999,0,Price After Sale,"[{'href': '/koovs-linen-ls-shirt-116359-130289.html', 'rel': 'self', 'method': 'GET'}]",['Black'],['Shirts'],['Casual Shirts'],False,,False,False,False,False,/koovs-linen-ls-shirt-116359-130289.html,www.koovs.com/koovs-linen-ls-shirt-116359-130289.html
93,1839102,117091,131113,https://product.koovs.com/117091_58005aaf546270b6de310b687f1dd7ab.jpg,https://product.koovs.com/width/height/117091_58005aaf546270b6de310b687f1dd7ab.jpg,Check Print Short Sleeve Shirt,KOOVS,999,999,0,Price After Sale,"[{'href': '/koovs-abstract-printed-check-ss-shirt-117091-131113.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Shirts'],['Casual Shirts'],False,,False,False,False,False,/koovs-abstract-printed-check-ss-shirt-117091-131113.html,www.koovs.com/koovs-abstract-printed-check-ss-shirt-117091-131113.html
94,420618,99583,111075,https://product.koovs.com/99583_4b00fe94b2522f5fba36347d32a58d9b.jpg,https://product.koovs.com/width/height/99583_4b00fe94b2522f5fba36347d32a58d9b.jpg,Concealed Zip Shacket With Tonal Camo Utility Pockets,X.O.Y.O,1295,1295,0,Price After Sale,"[{'href': '/concealed-placket-shirt-with-camo-pockets-99583-111075.html', 'rel': 'self', 'method': 'GET'}]",['Blue'],['Shirts'],['Casual Shirts'],False,,False,False,False,False,/concealed-placket-shirt-with-camo-pockets-99583-111075.html,www.koovs.com/concealed-placket-shirt-with-camo-pockets-99583-111075.html
95,422595,99940,111544,https://product.koovs.com/99940_80155280217388ecfcc7f971c1ea46e7.jpg,https://product.koovs.com/width/height/99940_80155280217388ecfcc7f971c1ea46e7.jpg,Knitted Baseball Shirt With Contrast Tape,KOOVS,999,999,0,Price After Sale,"[{'href': '/koovs-baseball-t-shirt-with-contrast-tape-41-99940-111544.html', 'rel': 'self', 'method': 'GET'}]",['Black'],['Shirts'],['Casual Shirts'],False,,False,False,False,False,/koovs-baseball-t-shirt-with-contrast-tape-41-99940-111544.html,www.koovs.com/koovs-baseball-t-shirt-with-contrast-tape-41-99940-111544.html
96,431814,101665,113508,https://product.koovs.com/101665_57c3895facf88b94113ba74d6d3c5ebf.jpg,https://product.koovs.com/width/height/101665_57c3895facf88b94113ba74d6d3c5ebf.jpg,Contrast Check Panel Baseball Shirt,KOOVS,999,999,0,Price After Sale,"[{'href': '/koovs-baseball-tee-with-contrast-piping--check-panel-101665-113508.html', 'rel': 'self', 'method': 'GET'}]",['Black'],['Shirts'],['Casual Shirts'],False,,False,False,False,False,/koovs-baseball-tee-with-contrast-piping--check-panel-101665-113508.html,www.koovs.com/koovs-baseball-tee-with-contrast-piping--check-panel-101665-113508.html
97,1832493,115791,129560,https://product.koovs.com/115791_a0f3a0c39657870ad33897942679bcec.jpg,https://product.koovs.com/width/height/115791_a0f3a0c39657870ad33897942679bcec.jpg,Side Tape Slogan Check Shirt,Noble Faith,1699,759,55,Price After Sale,"[{'href': '/noble-faith--side-tape-slogan-shirt-115791-129560.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Shirts'],['Casual Shirts'],True,Koovs Exclusive,False,False,False,False,/noble-faith--side-tape-slogan-shirt-115791-129560.html,www.koovs.com/noble-faith--side-tape-slogan-shirt-115791-129560.html
