,sku,id,lineId,imageSmallUrl,originalImage,productName,brandName,price,discountPrice,discountPercent,links,mainColor,masterCategoryName,subCategoryName,exclusiveToKoovs,isSkuOutOfStock,isProductOutOfStock,hasLooksAvailable,isTrending,merchantDetails,url_given,PAGE_URL_COMPLETE
0,1935749,137153,154055,https://product.koovs.com/154055_8c703c5cd17e46cbb2ab012e2d87dd31_image1_super_zoom.jpg,https://product.koovs.com/width/height/154055_8c703c5cd17e46cbb2ab012e2d87dd31_image1_super_zoom.jpg,Muscle Fit Short Sleeve Shirt,KOOVS,899,899,0,"[{'href': '/koovs-muscle-fit-short-sleeve-shirt-137153-154055.html', 'rel': 'self', 'method': 'GET'}]",['Black'],['Shirts'],['Casual Shirts'],False,False,False,False,True,,/koovs-muscle-fit-short-sleeve-shirt-137153-154055.html,www.koovs.com/koovs-muscle-fit-short-sleeve-shirt-137153-154055.html
1,1938683,137710,154692,https://product.koovs.com/154692_b97df7ea0bb84c47bb108aca44f2f4a8_image1_super_zoom.jpg,https://product.koovs.com/width/height/154692_b97df7ea0bb84c47bb108aca44f2f4a8_image1_super_zoom.jpg,Vertical Stripe Cuban Collar Shirt,KOOVS,1299,1299,0,"[{'href': '/koovs-vertical-stripe-cuban-shirt-137710-154692.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Shirts'],['Casual Shirts'],False,False,False,False,False,,/koovs-vertical-stripe-cuban-shirt-137710-154692.html,www.koovs.com/koovs-vertical-stripe-cuban-shirt-137710-154692.html
2,1936328,137243,154168,https://product.koovs.com/154168_ae3a52719dd346beaa319aeb869dd096_image1_super_zoom.jpg,https://product.koovs.com/width/height/154168_ae3a52719dd346beaa319aeb869dd096_image1_super_zoom.jpg,Abstract Print Twin Pocket Shirt,KOOVS,1299,1299,0,"[{'href': '/koovs-abstract-camo-ss-shirt-137243-154168.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Shirts'],['Casual Shirts'],False,False,False,False,False,,/koovs-abstract-camo-ss-shirt-137243-154168.html,www.koovs.com/koovs-abstract-camo-ss-shirt-137243-154168.html
3,1921197,134132,150560,https://product.koovs.com/150560_7e3a409bd5aa4ef5b00785348bfd26d9_image1_super_zoom.jpg,https://product.koovs.com/width/height/150560_7e3a409bd5aa4ef5b00785348bfd26d9_image1_super_zoom.jpg,Ditsy Floral Print Spliced Shirt,KOOVS,1499,299,80,"[{'href': '/koovs-ditzy-spliced-shirt-134132-150560.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Shirts'],['Casual Shirts'],False,False,False,False,False,,/koovs-ditzy-spliced-shirt-134132-150560.html,www.koovs.com/koovs-ditzy-spliced-shirt-134132-150560.html
4,1917021,133234,149508,https://product.koovs.com/149508_272cb7d2119e471d94057d34f4527add_image1_super_zoom.jpg,https://product.koovs.com/width/height/149508_272cb7d2119e471d94057d34f4527add_image1_super_zoom.jpg,Twin Pocket Casual Shirt,CHELSEA KING,1999,299,85,"[{'href': '/chelsea-king-snap-detail-trim-long-sleeve-shirt-336-133234-149508.html', 'rel': 'self', 'method': 'GET'}]",['Green'],['Shirts'],['Casual Shirts'],False,False,False,False,False,,/chelsea-king-snap-detail-trim-long-sleeve-shirt-336-133234-149508.html,www.koovs.com/chelsea-king-snap-detail-trim-long-sleeve-shirt-336-133234-149508.html
5,1886227,126990,142251,https://product.koovs.com/142251_3662b9d3fcca4c7781da3da57f3422e6_image1_super_zoom.jpg,https://product.koovs.com/width/height/142251_3662b9d3fcca4c7781da3da57f3422e6_image1_super_zoom.jpg,Pineapple Print Curved Hem Shirt,Brave Soul,1699,675,60,"[{'href': '/pineapple-print-shirt-126990-142251.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Shirts'],['Casual Shirts'],True,False,False,False,False,INTERNATIONAL BRAND,/pineapple-print-shirt-126990-142251.html,www.koovs.com/pineapple-print-shirt-126990-142251.html
6,1821788,113749,127198,https://product.koovs.com/127198_77bed22b25f34aa8b2e0ff72733a6a45_image1_super_zoom.jpg,https://product.koovs.com/width/height/127198_77bed22b25f34aa8b2e0ff72733a6a45_image1_super_zoom.jpg,Grunge Check Print Shirt,KOOVS,1299,1299,0,"[{'href': '/koovs-grunge-check-shirt-113749-127198.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Shirts'],['Casual Shirts'],False,False,False,False,False,,/koovs-grunge-check-shirt-113749-127198.html,www.koovs.com/koovs-grunge-check-shirt-113749-127198.html
7,1917017,133233,149507,https://product.koovs.com/149507_512108ee583e47d687a9421152acbb16_image1_super_zoom.jpg,https://product.koovs.com/width/height/149507_512108ee583e47d687a9421152acbb16_image1_super_zoom.jpg,Twin Pocket Casual Shirt,CHELSEA KING,1999,299,85,"[{'href': '/chelsea-king-snap-detail-trim-long-sleeve-shirt-133233-149507.html', 'rel': 'self', 'method': 'GET'}]",['Blue'],['Shirts'],['Casual Shirts'],False,False,False,False,False,,/chelsea-king-snap-detail-trim-long-sleeve-shirt-133233-149507.html,www.koovs.com/chelsea-king-snap-detail-trim-long-sleeve-shirt-133233-149507.html
8,1886208,126988,142248,https://product.koovs.com/126988_af6daa4058dd3cb48d10e7f1351c1071.jpg,https://product.koovs.com/width/height/126988_af6daa4058dd3cb48d10e7f1351c1071.jpg,Tropical Palm Print Shirt,Brave Soul,1699,1699,0,"[{'href': '/all-over-print-shirt-416-126988-142248.html', 'rel': 'self', 'method': 'GET'}]",['Black'],['Shirts'],['Casual Shirts'],True,False,False,False,False,INTERNATIONAL BRAND,/all-over-print-shirt-416-126988-142248.html,www.koovs.com/all-over-print-shirt-416-126988-142248.html
9,1821703,113733,127181,https://product.koovs.com/127181_4f41c114e8704fdaa287b084473d33a4_image1_super_zoom.jpg,https://product.koovs.com/width/height/127181_4f41c114e8704fdaa287b084473d33a4_image1_super_zoom.jpg,Japanese Text Bamboo Print Shirt,KOOVS,1299,1299,0,"[{'href': '/koovs-bamboo-print-shirt-113733-127181.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Shirts'],['Casual Shirts'],False,False,False,False,False,,/koovs-bamboo-print-shirt-113733-127181.html,www.koovs.com/koovs-bamboo-print-shirt-113733-127181.html
