,sku,id,lineId,imageSmallUrl,originalImage,productName,brandName,price,discountPrice,discountPercent,revertPriceText,links,mainColor,masterCategoryName,subCategoryName,exclusiveToKoovs,isSkuOutOfStock,isProductOutOfStock,hasLooksAvailable,isTrending,merchantDetails,url_given,PAGE_URL_COMPLETE
12,1934842,137085,153884,https://product.koovs.com/153884_7b6057582267433fbd1ee5f445e2b82a_image1_super_zoom.jpg,https://product.koovs.com/width/height/153884_7b6057582267433fbd1ee5f445e2b82a_image1_super_zoom.jpg,Cap Sleeve Crew Neck T-Shirt,KOOVS,399,399,0,Price After Sale,"[{'href': '/koovs-basic-cap-sleeve-tshirt-137085-153884.html', 'rel': 'self', 'method': 'GET'}]",['Pink'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/koovs-basic-cap-sleeve-tshirt-137085-153884.html,www.koovs.com/koovs-basic-cap-sleeve-tshirt-137085-153884.html
14,1934997,137093,153915,https://product.koovs.com/153915_227a1371844f4628808087e6f78f6a6b_image1_super_zoom.jpg,https://product.koovs.com/width/height/153915_227a1371844f4628808087e6f78f6a6b_image1_super_zoom.jpg,Crew Neck T-Shirt (Pack of 2),KOOVS,699,699,0,Price After Sale,"[{'href': '/koovs-crew-neck-tshirt-pack-of-two-137093-153915.html', 'rel': 'self', 'method': 'GET'}]",['White'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/koovs-crew-neck-tshirt-pack-of-two-137093-153915.html,www.koovs.com/koovs-crew-neck-tshirt-pack-of-two-137093-153915.html
15,1937940,137563,154530,https://product.koovs.com/154530_c434eaca64ae4786b67f6f2f23e382b2_image1_super_zoom.jpg,https://product.koovs.com/width/height/154530_c434eaca64ae4786b67f6f2f23e382b2_image1_super_zoom.jpg,Good Vibes Placement Print T-Shirt,KOOVS,999,199,80,Price After Sale,"[{'href': '/koovs-half-sleeve-tshirt-with-print-137563-154530.html', 'rel': 'self', 'method': 'GET'}]",['White'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/koovs-half-sleeve-tshirt-with-print-137563-154530.html,www.koovs.com/koovs-half-sleeve-tshirt-with-print-137563-154530.html
16,1936201,137218,154141,https://product.koovs.com/154141_b9e25cc9a3654a7fba2a92fb104d9486_image1_super_zoom.jpg,https://product.koovs.com/width/height/154141_b9e25cc9a3654a7fba2a92fb104d9486_image1_super_zoom.jpg,Abstract Tile Print Polo Shirt,KOOVS,999,199,80,Price After Sale,"[{'href': '/koovs-lime-abstract-tile-polo-137218-154141.html', 'rel': 'self', 'method': 'GET'}]",['Green'],['T-Shirts & Polo Shirts'],['Polo Shirts'],False,False,False,False,False,,/koovs-lime-abstract-tile-polo-137218-154141.html,www.koovs.com/koovs-lime-abstract-tile-polo-137218-154141.html
17,1936109,137200,154123,https://product.koovs.com/154123_195e4afe7e9a47a99475028894ef4222_image1_super_zoom.jpg,https://product.koovs.com/width/height/154123_195e4afe7e9a47a99475028894ef4222_image1_super_zoom.jpg,Comic Print Polo Shirt,KOOVS,999,999,0,Price After Sale,"[{'href': '/koovs-comic-print-polo-137200-154123.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['T-Shirts & Polo Shirts'],['Polo Shirts'],False,False,False,False,False,,/koovs-comic-print-polo-137200-154123.html,www.koovs.com/koovs-comic-print-polo-137200-154123.html
19,1913887,132614,148786,https://product.koovs.com/148786_ee068a6b15e04464923aaf3f2679f624_image1_super_zoom.jpg,https://product.koovs.com/width/height/148786_ee068a6b15e04464923aaf3f2679f624_image1_super_zoom.jpg,Slogan Placement Print T-Shirt,KOOVS,799,799,0,Price After Sale,"[{'href': '/koovs-rythym-unites-us-print-tee-132614-148786.html', 'rel': 'self', 'method': 'GET'}]",['White'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/koovs-rythym-unites-us-print-tee-132614-148786.html,www.koovs.com/koovs-rythym-unites-us-print-tee-132614-148786.html
20,1936219,137222,154145,https://product.koovs.com/154145_1755d68a55014796a1f936b0203c3de1_image1_super_zoom.jpg,https://product.koovs.com/width/height/154145_1755d68a55014796a1f936b0203c3de1_image1_super_zoom.jpg,Horizontal Stripe Raglan Sleeve T-Shirt,KOOVS,899,899,0,Price After Sale,"[{'href': '/koovs-stripe-raglan-tshirt-137222-154145.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/koovs-stripe-raglan-tshirt-137222-154145.html,www.koovs.com/koovs-stripe-raglan-tshirt-137222-154145.html
21,1936135,137205,154128,https://product.koovs.com/154128_a2edcb18e50c4d92be15da319f4032a9_image1_super_zoom.jpg,https://product.koovs.com/width/height/154128_a2edcb18e50c4d92be15da319f4032a9_image1_super_zoom.jpg,Graffiti Print Polo Shirt,KOOVS,1299,1299,0,Price After Sale,"[{'href': '/koovs-graffiti-rugby-polo-137205-154128.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['T-Shirts & Polo Shirts'],['Polo Shirts'],False,False,False,False,False,,/koovs-graffiti-rugby-polo-137205-154128.html,www.koovs.com/koovs-graffiti-rugby-polo-137205-154128.html
22,1936694,137302,154243,https://product.koovs.com/154243_80c713ee1e484238924191044fbd3a7f_image1_super_zoom.jpg,https://product.koovs.com/width/height/154243_80c713ee1e484238924191044fbd3a7f_image1_super_zoom.jpg,Yarn-Dyed Horizontal Stripe T-Shirt,Garcon,899,899,0,Price After Sale,"[{'href': '/garcon-cotton-jrsy-yarn-dyed-horizontal-stripe-tee-137302-154243.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['T-Shirts & Polo Shirts'],['T-shirts'],True,False,False,False,False,Koovs Exclusive,/garcon-cotton-jrsy-yarn-dyed-horizontal-stripe-tee-137302-154243.html,www.koovs.com/garcon-cotton-jrsy-yarn-dyed-horizontal-stripe-tee-137302-154243.html
23,1936723,137308,154251,https://product.koovs.com/154251_b3e5a54b95d14940aae0adf3fd2f673b_image1_super_zoom.jpg,https://product.koovs.com/width/height/154251_b3e5a54b95d14940aae0adf3fd2f673b_image1_super_zoom.jpg,Just Chill Print T-Shirt,Garcon,799,799,0,Price After Sale,"[{'href': '/garcon-cotton-jrsy-aop-print-tee-137308-154251.html', 'rel': 'self', 'method': 'GET'}]",['White'],['T-Shirts & Polo Shirts'],['T-shirts'],True,False,False,False,False,Koovs Exclusive,/garcon-cotton-jrsy-aop-print-tee-137308-154251.html,www.koovs.com/garcon-cotton-jrsy-aop-print-tee-137308-154251.html
24,1936589,137287,154217,https://product.koovs.com/154217_9e9432b037df4fb5961417c5a93e8218_image1_super_zoom.jpg,https://product.koovs.com/width/height/154217_9e9432b037df4fb5961417c5a93e8218_image1_super_zoom.jpg,Why Always Me Placement Print T-Shirt,Garcon,599,599,0,Price After Sale,"[{'href': '/garcon-why-always-me-placment-print-tee-137287-154217.html', 'rel': 'self', 'method': 'GET'}]",['White'],['T-Shirts & Polo Shirts'],['T-shirts'],True,False,False,False,False,Koovs Exclusive,/garcon-why-always-me-placment-print-tee-137287-154217.html,www.koovs.com/garcon-why-always-me-placment-print-tee-137287-154217.html
25,1936235,137225,154148,https://product.koovs.com/154148_d75ab29274ce4eb4a8759c5f904bbaa4_image1_super_zoom.jpg,https://product.koovs.com/width/height/154148_d75ab29274ce4eb4a8759c5f904bbaa4_image1_super_zoom.jpg,Sticker Print Crew Neck T-Shirt,KOOVS,999,449,55,Price After Sale,"[{'href': '/koovs-sticker-print-t-shirt-137225-154148.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/koovs-sticker-print-t-shirt-137225-154148.html,www.koovs.com/koovs-sticker-print-t-shirt-137225-154148.html
26,1936080,137194,154117,https://product.koovs.com/154117_d15a5339a44845fa95dd603512229440_image1_super_zoom.jpg,https://product.koovs.com/width/height/154117_d15a5339a44845fa95dd603512229440_image1_super_zoom.jpg,Bandana Print V-Neck T-Shirt,KOOVS,999,999,0,Price After Sale,"[{'href': '/koovs-bandana-print-t-shirt-137194-154117.html', 'rel': 'self', 'method': 'GET'}]",['Green'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/koovs-bandana-print-t-shirt-137194-154117.html,www.koovs.com/koovs-bandana-print-t-shirt-137194-154117.html
