,sku,id,lineId,imageSmallUrl,originalImage,productName,brandName,price,discountPrice,discountPercent,revertPriceText,links,mainColor,masterCategoryName,subCategoryName,exclusiveToKoovs,isSkuOutOfStock,isProductOutOfStock,hasLooksAvailable,isTrending,merchantDetails,url_given,PAGE_URL_COMPLETE
37,1894395,128630,144122,https://product.koovs.com/128630_d960adf59f9dd3f4a670097230e752ba.jpg,https://product.koovs.com/width/height/128630_d960adf59f9dd3f4a670097230e752ba.jpg,Mesh Panel Crop Top,Privy League,1499,1499,0,Price After Sale,"[{'href': '/mesh-crop-top-128630-144122.html', 'rel': 'self', 'method': 'GET'}]",['Black'],['Tops'],['Crop Tops'],True,False,False,False,False,Koovs Exclusive,/mesh-crop-top-128630-144122.html,www.koovs.com/mesh-crop-top-128630-144122.html
39,1894377,128624,144116,https://product.koovs.com/128624_459ff1fdca0840a7e0275431bfe66f51.jpg,https://product.koovs.com/width/height/128624_459ff1fdca0840a7e0275431bfe66f51.jpg,Pintuck Yoke Lace Detail Blouse,Privy League,1499,299,80,Price After Sale,"[{'href': '/white-blouse-with-lace-front-128624-144116.html', 'rel': 'self', 'method': 'GET'}]",['White'],['Tops'],['Blouses'],True,False,False,False,False,Koovs Exclusive,/white-blouse-with-lace-front-128624-144116.html,www.koovs.com/white-blouse-with-lace-front-128624-144116.html
40,1894312,128607,144094,https://product.koovs.com/128607_89e484dd5487c77069d510b43d99205d.jpg,https://product.koovs.com/width/height/128607_89e484dd5487c77069d510b43d99205d.jpg,Pearl Embellished Neck Blouse,Privy League,1799,1799,0,Price After Sale,"[{'href': '/blouse-with-neck-detail-128607-144094.html', 'rel': 'self', 'method': 'GET'}]",['Maroon'],['Tops'],['Blouses'],True,False,False,False,False,Koovs Exclusive,/blouse-with-neck-detail-128607-144094.html,www.koovs.com/blouse-with-neck-detail-128607-144094.html
43,1888729,127450,142803,https://product.koovs.com/127450_7a5f1146d30ea9db930735dbb14aeeff.jpg,https://product.koovs.com/width/height/127450_7a5f1146d30ea9db930735dbb14aeeff.jpg,Tropical Print Crop Top,KOOVS,899,899,0,Price After Sale,"[{'href': '/koovs-floral-print-top-127450-142803.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Tops'],['Crop Tops'],False,False,False,False,False,,/koovs-floral-print-top-127450-142803.html,www.koovs.com/koovs-floral-print-top-127450-142803.html
44,1887867,127270,142618,https://product.koovs.com/127270_92b1b15e78bd109c4d3f27d443d9e5b1.jpg,https://product.koovs.com/width/height/127270_92b1b15e78bd109c4d3f27d443d9e5b1.jpg,KOOVS Palm Print Racerback Vest,K ACTIVE,1199,1199,0,Price After Sale,"[{'href': '/koovs-palm-print-dream-big-strap-back-vest-127270-142618.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Tops'],['Vests & Camis'],False,False,False,False,False,,/koovs-palm-print-dream-big-strap-back-vest-127270-142618.html,www.koovs.com/koovs-palm-print-dream-big-strap-back-vest-127270-142618.html
45,1843255,117963,132068,https://product.koovs.com/117963_591abd7c8438ac5e20d0169bddd6c400.jpg,https://product.koovs.com/width/height/117963_591abd7c8438ac5e20d0169bddd6c400.jpg,Strappy Polka Dot Bodysuit,KOOVS,1099,1099,0,Price After Sale,"[{'href': '/koovs-polka-dot-bodysuit-117963-132068.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Tops'],['Body Suits'],False,False,False,False,False,,/koovs-polka-dot-bodysuit-117963-132068.html,www.koovs.com/koovs-polka-dot-bodysuit-117963-132068.html
46,1833196,116001,129816,https://product.koovs.com/116001_315b6f259c6d41495956eb3b49f78c25.jpg,https://product.koovs.com/width/height/116001_315b6f259c6d41495956eb3b49f78c25.jpg,Star Print Mesh Top,All Good Things,1299,1299,0,Price After Sale,"[{'href': '/all-good-things-mesh-top-with-ruffled-detailing-116001-129816.html', 'rel': 'self', 'method': 'GET'}]",['White'],['Tops'],['Blouses'],True,False,False,False,False,Koovs Exclusive,/all-good-things-mesh-top-with-ruffled-detailing-116001-129816.html,www.koovs.com/all-good-things-mesh-top-with-ruffled-detailing-116001-129816.html
47,1832368,115763,129532,https://product.koovs.com/115763_6d8ce80144e933cddb63a50624a66ac0.jpg,https://product.koovs.com/width/height/115763_6d8ce80144e933cddb63a50624a66ac0.jpg,Shimmer Mesh Crop Top,KOOVS,1899,1899,0,Price After Sale,"[{'href': '/pull--bear-top-289-115763-129532.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Tops'],['Crop Tops'],False,False,False,False,False,,/pull--bear-top-289-115763-129532.html,www.koovs.com/pull--bear-top-289-115763-129532.html
48,450702,105591,117902,https://product.koovs.com/105591_b5d025ae52416f9cc05b0edf13210701.jpg,https://product.koovs.com/width/height/105591_b5d025ae52416f9cc05b0edf13210701.jpg,Front Twist Knot Top,KOOVS,1199,179,85,Price After Sale,"[{'href': '/koovs-twist-knot-blouse-105591-117902.html', 'rel': 'self', 'method': 'GET'}]",['Red'],['Tops'],['Blouses'],False,False,False,False,False,,/koovs-twist-knot-blouse-105591-117902.html,www.koovs.com/koovs-twist-knot-blouse-105591-117902.html
49,424523,100345,111989,https://product.koovs.com/100345_0eb8426f1f5c208117fbcb7a93a725f1.jpg,https://product.koovs.com/width/height/100345_0eb8426f1f5c208117fbcb7a93a725f1.jpg,Floral Embroidered Off Shoulder Top,Rena Love,1399,1399,0,Price After Sale,"[{'href': '/bardot-with-floral-embroidery-at-hem-100345-111989.html', 'rel': 'self', 'method': 'GET'}]",['Green'],['Tops'],['Bandeau Tops'],True,False,False,False,False,Koovs Exclusive,/bardot-with-floral-embroidery-at-hem-100345-111989.html,www.koovs.com/bardot-with-floral-embroidery-at-hem-100345-111989.html
