,code,couponStatus,fnlColorVariantData,images,fnlProductData,discountPercent,price,wasPriceData,name,volumePricesFlag,url,PAGE_URL_COMPLETE
0,460555353001,Coupon Applicable,"{'exclusiveTill': '2022-12-31T00:00:00', 'brandName': 'Indie Picks', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f0a05a3f997dd433b4bd759/-286Wx359H-460555353-green-MODEL.jpg', 'allPromotions': False, 'colorGroup': '460555353_green', 'sizeFlag': False}","[{'altText': 'Indie Picks Blue Traditional South Silk Textured Saree with Zari Border', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f0a05a3f997dd433b4bd76d/indie_picks_blue_traditional_south_silk_textured_saree_with_zari_border.jpg'}, {'altText': 'Indie Picks Blue Traditional South Silk Textured Saree with Zari Border', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f0a05a3f997dd433b4bd75d/indie_picks_blue_traditional_south_silk_textured_saree_with_zari_border.jpg'}, {'altText': 'Indie Picks Blue Traditional South Silk Textured Saree with Zari Border', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f0a05a3f997dd433b4bd759/indie_picks_blue_traditional_south_silk_textured_saree_with_zari_border.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_OFF_MODEL', 'planningCategory': 'Clothing'}",30% off,"{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 909.00', 'displayformattedValue': 'Rs. 909', 'value': 909}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 1,299.00', 'displayformattedValue': 'Rs. 1,299', 'value': 1299}",South Silk Textured Saree with Zari Border,False,/indie-picks-south-silk-textured-saree-with-zari-border/p/460555353_green,www.ajio.com/indie-picks-south-silk-textured-saree-with-zari-border/p/460555353_green
1,460607461001,Coupon Applicable,"{'brandName': 'RACHNA', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/h22/h40/16672114245662/-286Wx359H-460607461-black-MODEL.jpg', 'allPromotions': False, 'colorGroup': '460607461_black', 'sizeFlag': False}","[{'altText': 'RACHNA White Printed Paisley Print Saree with Contrast Pallu', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h72/h0f/16672114573342/rachna_white_printed_paisley_print_saree_with_contrast_pallu.jpg'}, {'altText': 'RACHNA White Printed Paisley Print Saree with Contrast Pallu', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h87/he2/16672119423006/rachna_white_printed_paisley_print_saree_with_contrast_pallu.jpg'}, {'altText': 'RACHNA White Printed Paisley Print Saree with Contrast Pallu', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h22/h40/16672114245662/rachna_white_printed_paisley_print_saree_with_contrast_pallu.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_OFF_MODEL', 'planningCategory': 'Clothing'}",50% off,"{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 660.00', 'displayformattedValue': 'Rs. 660', 'value': 660}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 1,320.00', 'displayformattedValue': 'Rs. 1,320', 'value': 1320}",Paisley Print Saree with Contrast Pallu,False,/rachna-paisley-print-saree-with-contrast-pallu/p/460607461_black,www.ajio.com/rachna-paisley-print-saree-with-contrast-pallu/p/460607461_black
2,460624401001,Coupon Applicable,"{'exclusiveTill': '2022-12-31T00:00:00', 'brandName': 'Indie Picks', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f1735587cdb8c721b8107ac/-286Wx359H-460624401-multi-MODEL.jpg', 'allPromotions': False, 'colorGroup': '460624401_multi', 'sizeFlag': False}","[{'altText': 'Indie Picks Multicoloured Traditional Pochampally Woven Ikat Cotton Saree', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f1735587cdb8c721b8107cf/indie_picks_multicoloured_traditional_pochampally_woven_ikat_cotton_saree.jpg'}, {'altText': 'Indie Picks Multicoloured Traditional Pochampally Woven Ikat Cotton Saree', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f1735587cdb8c721b8107b7/indie_picks_multicoloured_traditional_pochampally_woven_ikat_cotton_saree.jpg'}, {'altText': 'Indie Picks Multicoloured Traditional Pochampally Woven Ikat Cotton Saree', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f1735587cdb8c721b8107ac/indie_picks_multicoloured_traditional_pochampally_woven_ikat_cotton_saree.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_OFF_MODEL', 'planningCategory': 'Clothing'}",,"{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 4,999.00', 'displayformattedValue': 'Rs. 4,999', 'value': 4999}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 4,999.00', 'displayformattedValue': 'Rs. 4,999', 'value': 4999}",Pochampally Woven Ikat Cotton Saree,False,/indie-picks-pochampally-woven-ikat-cotton-saree/p/460624401_multi,www.ajio.com/indie-picks-pochampally-woven-ikat-cotton-saree/p/460624401_multi
3,460624323001,Coupon Applicable,"{'exclusiveTill': '2022-12-31T00:00:00', 'brandName': 'Indie Picks', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f1736c57cdb8c721b811061/-286Wx359H-460624323-black-MODEL.jpg', 'allPromotions': False, 'colorGroup': '460624323_black', 'sizeFlag': False}","[{'altText': 'Indie Picks Black Traditional Pochampally Woven Ikat Cotton Saree', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f1736c57cdb8c721b811083/indie_picks_black_traditional_pochampally_woven_ikat_cotton_saree.jpg'}, {'altText': 'Indie Picks Black Traditional Pochampally Woven Ikat Cotton Saree', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f1736c57cdb8c721b811065/indie_picks_black_traditional_pochampally_woven_ikat_cotton_saree.jpg'}, {'altText': 'Indie Picks Black Traditional Pochampally Woven Ikat Cotton Saree', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f1736c57cdb8c721b811061/indie_picks_black_traditional_pochampally_woven_ikat_cotton_saree.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_OFF_MODEL', 'planningCategory': 'Clothing'}",,"{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 7,999.00', 'displayformattedValue': 'Rs. 7,999', 'value': 7999}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 7,999.00', 'displayformattedValue': 'Rs. 7,999', 'value': 7999}",Pochampally Woven Ikat Cotton Saree,False,/indie-picks-pochampally-woven-ikat-cotton-saree/p/460624323_black,www.ajio.com/indie-picks-pochampally-woven-ikat-cotton-saree/p/460624323_black
4,460621491001,Coupon Applicable,"{'exclusiveTill': '2022-12-31T00:00:00', 'brandName': 'Pothys', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f173916f997dd433b5164ca/-286Wx359H-460621491-pink-MODEL.jpg', 'allPromotions': False, 'colorGroup': '460621491_pink', 'sizeFlag': False}","[{'altText': 'Pothys Peach Traditional Pothys Brocade Saree with Zari Border', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f173916f997dd433b5164ed/pothys_peach_traditional_pothys_brocade_saree_with_zari_border.jpg'}, {'altText': 'Pothys Peach Traditional Pothys Brocade Saree with Zari Border', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f173916f997dd433b5164d1/pothys_peach_traditional_pothys_brocade_saree_with_zari_border.jpg'}, {'altText': 'Pothys Peach Traditional Pothys Brocade Saree with Zari Border', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f173916f997dd433b5164ca/pothys_peach_traditional_pothys_brocade_saree_with_zari_border.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_OFF_MODEL', 'planningCategory': 'Clothing'}",,"{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 2,275.00', 'displayformattedValue': 'Rs. 2,275', 'value': 2275}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 2,275.00', 'displayformattedValue': 'Rs. 2,275', 'value': 2275}",Pothys Brocade Saree with Zari Border,False,/pothys-pothys-brocade-saree-with-zari-border/p/460621491_pink,www.ajio.com/pothys-pothys-brocade-saree-with-zari-border/p/460621491_pink
5,460635174001,Coupon Applicable,"{'brandName': 'RACHNA', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15ea2ef997dd433b507ecd/-286Wx359H-460635174-multi-MODEL.jpg', 'allPromotions': False, 'colorGroup': '460635174_multi', 'sizeFlag': False}","[{'altText': 'RACHNA Multicolored Printed Floral Print Saree with Zari Border', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15ea2ef997dd433b507efd/rachna_multicolored_printed_floral_print_saree_with_zari_border.jpg'}, {'altText': 'RACHNA Multicolored Printed Floral Print Saree with Zari Border', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15ea2ef997dd433b507ed8/rachna_multicolored_printed_floral_print_saree_with_zari_border.jpg'}, {'altText': 'RACHNA Multicolored Printed Floral Print Saree with Zari Border', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15ea2ef997dd433b507ecd/rachna_multicolored_printed_floral_print_saree_with_zari_border.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_OFF_MODEL', 'planningCategory': 'Clothing'}",,"{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 2,190.00', 'displayformattedValue': 'Rs. 2,190', 'value': 2190}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 2,190.00', 'displayformattedValue': 'Rs. 2,190', 'value': 2190}",Floral Print Saree with Zari Border,False,/rachna-floral-print-saree-with-zari-border/p/460635174_multi,www.ajio.com/rachna-floral-print-saree-with-zari-border/p/460635174_multi
6,460660591001,Coupon Applicable,"{'brandName': 'VANMAYI', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15eea2f997dd433b509c70/-286Wx359H-460660591-black-MODEL.jpg', 'allPromotions': False, 'colorGroup': '460660591_black', 'sizeFlag': False}","[{'altText': 'VANMAYI Black Printed Printed Saree with Tassels', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15eea2f997dd433b509c8f/vanmayi_black_printed_printed_saree_with_tassels.jpg'}, {'altText': 'VANMAYI Black Printed Printed Saree with Tassels', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15eea2f997dd433b509c72/vanmayi_black_printed_printed_saree_with_tassels.jpg'}, {'altText': 'VANMAYI Black Printed Printed Saree with Tassels', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15eea2f997dd433b509c70/vanmayi_black_printed_printed_saree_with_tassels.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_OFF_MODEL', 'planningCategory': 'Clothing'}",,"{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 3,602.00', 'displayformattedValue': 'Rs. 3,602', 'value': 3602}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 3,602.00', 'displayformattedValue': 'Rs. 3,602', 'value': 3602}",Printed Saree with Tassels,False,/vanmayi-printed-saree-with-tassels/p/460660591_black,www.ajio.com/vanmayi-printed-saree-with-tassels/p/460660591_black
7,460660584001,Coupon Applicable,"{'brandName': 'VANMAYI', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15ea2ef997dd433b507e9f/-286Wx359H-460660584-brown-MODEL.jpg', 'allPromotions': False, 'colorGroup': '460660584_brown', 'sizeFlag': False}","[{'altText': 'VANMAYI Brown Printed Printed Saree with Tassels', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15ea2ef997dd433b507edb/vanmayi_brown_printed_printed_saree_with_tassels.jpg'}, {'altText': 'VANMAYI Brown Printed Printed Saree with Tassels', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15ea2ef997dd433b507eab/vanmayi_brown_printed_printed_saree_with_tassels.jpg'}, {'altText': 'VANMAYI Brown Printed Printed Saree with Tassels', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15ea2ef997dd433b507e9f/vanmayi_brown_printed_printed_saree_with_tassels.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_OFF_MODEL', 'planningCategory': 'Clothing'}",,"{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 3,874.00', 'displayformattedValue': 'Rs. 3,874', 'value': 3874}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 3,874.00', 'displayformattedValue': 'Rs. 3,874', 'value': 3874}",Printed Saree with Tassels,False,/vanmayi-printed-saree-with-tassels/p/460660584_brown,www.ajio.com/vanmayi-printed-saree-with-tassels/p/460660584_brown
8,460660583001,Coupon Applicable,"{'brandName': 'VANMAYI', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e810aeb269317589ee3d/-286Wx359H-460660583-green-MODEL.jpg', 'allPromotions': False, 'colorGroup': '460660583_green', 'sizeFlag': False}","[{'altText': 'VANMAYI Green Printed Printed Saree with Tassels', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e810aeb269317589ee63/vanmayi_green_printed_printed_saree_with_tassels.jpg'}, {'altText': 'VANMAYI Green Printed Printed Saree with Tassels', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e810aeb269317589ee4d/vanmayi_green_printed_printed_saree_with_tassels.jpg'}, {'altText': 'VANMAYI Green Printed Printed Saree with Tassels', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e810aeb269317589ee3d/vanmayi_green_printed_printed_saree_with_tassels.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_OFF_MODEL', 'planningCategory': 'Clothing'}",,"{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 3,874.00', 'displayformattedValue': 'Rs. 3,874', 'value': 3874}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 3,874.00', 'displayformattedValue': 'Rs. 3,874', 'value': 3874}",Printed Saree with Tassels,False,/vanmayi-printed-saree-with-tassels/p/460660583_green,www.ajio.com/vanmayi-printed-saree-with-tassels/p/460660583_green
9,460660582001,Coupon Applicable,"{'brandName': 'VANMAYI', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e6e7aeb269317589e7eb/-286Wx359H-460660582-magenta-MODEL.jpg', 'allPromotions': False, 'colorGroup': '460660582_magenta', 'sizeFlag': False}","[{'altText': 'VANMAYI Magenta Printed Printed Saree with Tassels', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e6e7aeb269317589e7fc/vanmayi_magenta_printed_printed_saree_with_tassels.jpg'}, {'altText': 'VANMAYI Magenta Printed Printed Saree with Tassels', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e6e7aeb269317589e7f1/vanmayi_magenta_printed_printed_saree_with_tassels.jpg'}, {'altText': 'VANMAYI Magenta Printed Printed Saree with Tassels', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e6e7aeb269317589e7eb/vanmayi_magenta_printed_printed_saree_with_tassels.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_OFF_MODEL', 'planningCategory': 'Clothing'}",,"{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 3,874.00', 'displayformattedValue': 'Rs. 3,874', 'value': 3874}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 3,874.00', 'displayformattedValue': 'Rs. 3,874', 'value': 3874}",Printed Saree with Tassels,False,/vanmayi-printed-saree-with-tassels/p/460660582_magenta,www.ajio.com/vanmayi-printed-saree-with-tassels/p/460660582_magenta
10,460660581001,Coupon Applicable,"{'brandName': 'VANMAYI', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15f0c7aeb26931758a1b25/-286Wx359H-460660581-blue-MODEL.jpg', 'allPromotions': False, 'colorGroup': '460660581_blue', 'sizeFlag': False}","[{'altText': 'VANMAYI Blue Printed Printed Saree with Tassels', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15f0c7aeb26931758a1b4b/vanmayi_blue_printed_printed_saree_with_tassels.jpg'}, {'altText': 'VANMAYI Blue Printed Printed Saree with Tassels', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15f0c7aeb26931758a1b2e/vanmayi_blue_printed_printed_saree_with_tassels.jpg'}, {'altText': 'VANMAYI Blue Printed Printed Saree with Tassels', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15f0c7aeb26931758a1b25/vanmayi_blue_printed_printed_saree_with_tassels.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_OFF_MODEL', 'planningCategory': 'Clothing'}",,"{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 3,874.00', 'displayformattedValue': 'Rs. 3,874', 'value': 3874}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 3,874.00', 'displayformattedValue': 'Rs. 3,874', 'value': 3874}",Printed Saree with Tassels,False,/vanmayi-printed-saree-with-tassels/p/460660581_blue,www.ajio.com/vanmayi-printed-saree-with-tassels/p/460660581_blue
11,460660564001,Coupon Applicable,"{'brandName': 'VANMAYI', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e4d2aeb269317589de32/-286Wx359H-460660564-multi-MODEL.jpg', 'allPromotions': False, 'colorGroup': '460660564_multi', 'sizeFlag': False}","[{'altText': 'VANMAYI Multicoloured Printed Printed Saree with Tassels', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e4d2aeb269317589de3a/vanmayi_multicoloured_printed_printed_saree_with_tassels.jpg'}, {'altText': 'VANMAYI Multicoloured Printed Printed Saree with Tassels', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e4d2aeb269317589de34/vanmayi_multicoloured_printed_printed_saree_with_tassels.jpg'}, {'altText': 'VANMAYI Multicoloured Printed Printed Saree with Tassels', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e4d2aeb269317589de32/vanmayi_multicoloured_printed_printed_saree_with_tassels.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_OFF_MODEL', 'planningCategory': 'Clothing'}",,"{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 3,696.00', 'displayformattedValue': 'Rs. 3,696', 'value': 3696}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 3,696.00', 'displayformattedValue': 'Rs. 3,696', 'value': 3696}",Printed Saree with Tassels,False,/vanmayi-printed-saree-with-tassels/p/460660564_multi,www.ajio.com/vanmayi-printed-saree-with-tassels/p/460660564_multi
12,460660563001,Coupon Applicable,"{'brandName': 'VANMAYI', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15eaad7cdb8c721b801d67/-286Wx359H-460660563-multi-MODEL.jpg', 'allPromotions': False, 'colorGroup': '460660563_multi', 'sizeFlag': False}","[{'altText': 'VANMAYI Multicoloured Printed Striped Saree with Tassels', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15eaad7cdb8c721b801d86/vanmayi_multicoloured_printed_striped_saree_with_tassels.jpg'}, {'altText': 'VANMAYI Multicoloured Printed Striped Saree with Tassels', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15eaad7cdb8c721b801d69/vanmayi_multicoloured_printed_striped_saree_with_tassels.jpg'}, {'altText': 'VANMAYI Multicoloured Printed Striped Saree with Tassels', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15eaad7cdb8c721b801d67/vanmayi_multicoloured_printed_striped_saree_with_tassels.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_OFF_MODEL', 'planningCategory': 'Clothing'}",,"{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 3,696.00', 'displayformattedValue': 'Rs. 3,696', 'value': 3696}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 3,696.00', 'displayformattedValue': 'Rs. 3,696', 'value': 3696}",Striped Saree with Tassels,False,/vanmayi-striped-saree-with-tassels/p/460660563_multi,www.ajio.com/vanmayi-striped-saree-with-tassels/p/460660563_multi
13,460660562001,Coupon Applicable,"{'brandName': 'VANMAYI', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e4d1f997dd433b505b67/-286Wx359H-460660562-green-MODEL.jpg', 'allPromotions': False, 'colorGroup': '460660562_green', 'sizeFlag': False}","[{'altText': 'VANMAYI Red Traditional Woven Saree with Tassels', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e4d1f997dd433b505ba5/vanmayi_red_traditional_woven_saree_with_tassels.jpg'}, {'altText': 'VANMAYI Red Traditional Woven Saree with Tassels', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e4d1f997dd433b505b72/vanmayi_red_traditional_woven_saree_with_tassels.jpg'}, {'altText': 'VANMAYI Red Traditional Woven Saree with Tassels', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e4d1f997dd433b505b67/vanmayi_red_traditional_woven_saree_with_tassels.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_OFF_MODEL', 'planningCategory': 'Clothing'}",,"{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 3,874.00', 'displayformattedValue': 'Rs. 3,874', 'value': 3874}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 3,874.00', 'displayformattedValue': 'Rs. 3,874', 'value': 3874}",Woven Saree with Tassels,False,/vanmayi-woven-saree-with-tassels/p/460660562_green,www.ajio.com/vanmayi-woven-saree-with-tassels/p/460660562_green
14,460660559001,Coupon Applicable,"{'brandName': 'VANMAYI', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e4de7cdb8c721b7ff6da/-286Wx359H-460660559-blue-MODEL.jpg', 'allPromotions': False, 'colorGroup': '460660559_blue', 'sizeFlag': False}","[{'altText': 'VANMAYI Blue Printed Geometric Print Saree with Tassels', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e4de7cdb8c721b7ff6eb/vanmayi_blue_printed_geometric_print_saree_with_tassels.jpg'}, {'altText': 'VANMAYI Blue Printed Geometric Print Saree with Tassels', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e4de7cdb8c721b7ff6de/vanmayi_blue_printed_geometric_print_saree_with_tassels.jpg'}, {'altText': 'VANMAYI Blue Printed Geometric Print Saree with Tassels', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e4de7cdb8c721b7ff6da/vanmayi_blue_printed_geometric_print_saree_with_tassels.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_OFF_MODEL', 'planningCategory': 'Clothing'}",,"{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 3,883.00', 'displayformattedValue': 'Rs. 3,883', 'value': 3883}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 3,883.00', 'displayformattedValue': 'Rs. 3,883', 'value': 3883}",Geometric Print Saree with Tassels,False,/vanmayi-geometric-print-saree-with-tassels/p/460660559_blue,www.ajio.com/vanmayi-geometric-print-saree-with-tassels/p/460660559_blue
