,sku,id,lineId,imageSmallUrl,originalImage,productName,brandName,price,discountPrice,discountPercent,links,mainColor,masterCategoryName,subCategoryName,exclusiveToKoovs,isSkuOutOfStock,isProductOutOfStock,hasLooksAvailable,isTrending,merchantDetails,url_given,PAGE_URL_COMPLETE
39,1937418,137447,154414,https://product.koovs.com/154414_c5a266be5ded4343af2562bf657cbfbb_image1_super_zoom.jpg,https://product.koovs.com/width/height/154414_c5a266be5ded4343af2562bf657cbfbb_image1_super_zoom.jpg,KOOVS Mid-Wash Ripped Knee Slim Jeans,K Denim,1499,1499,0,"[{'href': '/koovs-knee-rip-jeans-137447-154414.html', 'rel': 'self', 'method': 'GET'}]",['Blue'],['Jeans'],['Slim Jeans'],False,False,False,False,False,,/koovs-knee-rip-jeans-137447-154414.html,www.koovs.com/koovs-knee-rip-jeans-137447-154414.html
40,1937419,137448,154415,https://product.koovs.com/154415_84be65763d1b4ccf879de1f4df95d451_image1_super_zoom.jpg,https://product.koovs.com/width/height/154415_84be65763d1b4ccf879de1f4df95d451_image1_super_zoom.jpg,KOOVS Washed Knee-Rip Slim Jeans,K Denim,1499,1499,0,"[{'href': '/koovs-knee-rip-jeans-137448-154415.html', 'rel': 'self', 'method': 'GET'}]",['Black'],['Jeans'],['Slim Jeans'],False,False,False,False,False,,/koovs-knee-rip-jeans-137448-154415.html,www.koovs.com/koovs-knee-rip-jeans-137448-154415.html
41,1892117,128161,143589,https://product.koovs.com/128161_2e0dea8207bb7e1fb559a1559a68d23c.jpg,https://product.koovs.com/width/height/128161_2e0dea8207bb7e1fb559a1559a68d23c.jpg,Contrast Tape Ripped Knee Skinny Jeans,REALM,1499,749,50,"[{'href': '/realm-skinny-jeans-with-side-tape-128161-143589.html', 'rel': 'self', 'method': 'GET'}]",['Black'],['Jeans'],['Skinny Jeans'],False,False,False,False,False,,/realm-skinny-jeans-with-side-tape-128161-143589.html,www.koovs.com/realm-skinny-jeans-with-side-tape-128161-143589.html
42,424337,100306,111950,https://product.koovs.com/100306_c596844852a3918656df4f48f59f2e36.jpg,https://product.koovs.com/width/height/100306_c596844852a3918656df4f48f59f2e36.jpg,KOOVS  Dark Wash Skinny Jeans With Rips,K Denim,1699,1699,0,"[{'href': '/koovs-dark-wash-slim-jeans-with-rips-100306-111950.html', 'rel': 'self', 'method': 'GET'}]",['Blue'],['Jeans'],['Skinny Jeans'],False,False,False,False,False,,/koovs-dark-wash-slim-jeans-with-rips-100306-111950.html,www.koovs.com/koovs-dark-wash-slim-jeans-with-rips-100306-111950.html
43,1936982,137347,154314,https://product.koovs.com/154314_a7ad9dc1efba4534a7eb9e7f93ca3e9c_image1_super_zoom.jpg,https://product.koovs.com/width/height/154314_a7ad9dc1efba4534a7eb9e7f93ca3e9c_image1_super_zoom.jpg,KOOVS Washed Distressed Side Tape Slim Jeans,K Denim,1699,1699,0,"[{'href': '/koovs-cloud-wash-side-tape-jeans-137347-154314.html', 'rel': 'self', 'method': 'GET'}]",['Blue'],['Jeans'],['Slim Jeans'],False,False,False,False,False,,/koovs-cloud-wash-side-tape-jeans-137347-154314.html,www.koovs.com/koovs-cloud-wash-side-tape-jeans-137347-154314.html
44,1938036,137581,154548,https://product.koovs.com/154548_0e222f4c8ef3454d8fddc724500e885e_image1_super_zoom.jpg,https://product.koovs.com/width/height/154548_0e222f4c8ef3454d8fddc724500e885e_image1_super_zoom.jpg,KOOVS Distressed Cropped Slim Jeans,K Denim,1699,1699,0,"[{'href': '/koovs-distressed-skinny-jeans-137581-154548.html', 'rel': 'self', 'method': 'GET'}]",['White'],['Jeans'],['Slim Jeans'],False,False,False,False,False,,/koovs-distressed-skinny-jeans-137581-154548.html,www.koovs.com/koovs-distressed-skinny-jeans-137581-154548.html
45,268220,67198,74048,https://product.koovs.com/67198_1f16e881123326ecd95170187f343232.jpg,https://product.koovs.com/width/height/67198_1f16e881123326ecd95170187f343232.jpg,Skinny Jeans,New Look,1995,1995,0,"[{'href': '/new-look-skinny-jeans-67198-74048.html', 'rel': 'self', 'method': 'GET'}]",['Black'],['Jeans'],['Skinny Jeans'],False,False,False,False,False,,/new-look-skinny-jeans-67198-74048.html,www.koovs.com/new-look-skinny-jeans-67198-74048.html
46,1938058,137585,154552,https://product.koovs.com/154552_5c06fcb3c17b4db692e9af8c0592a214_image1_super_zoom.jpg,https://product.koovs.com/width/height/154552_5c06fcb3c17b4db692e9af8c0592a214_image1_super_zoom.jpg,KOOVS Knee-Slit Cropped Slim Jeans,K Denim,1299,1299,0,"[{'href': '/koovs-knee-slit-skinny-jeans-137585-154552.html', 'rel': 'self', 'method': 'GET'}]",['White'],['Jeans'],['Slim Jeans'],False,False,False,False,False,,/koovs-knee-slit-skinny-jeans-137585-154552.html,www.koovs.com/koovs-knee-slit-skinny-jeans-137585-154552.html
47,1935741,137152,154054,https://product.koovs.com/154054_d56acdcf57b74278aad95f83bf4d5450_image1_super_zoom.jpg,https://product.koovs.com/width/height/154054_d56acdcf57b74278aad95f83bf4d5450_image1_super_zoom.jpg,KOOVS Mid-Wash Slim Jeans,K Denim,999,999,0,"[{'href': '/koovs-washed-slim-fit-jeans-137152-154054.html', 'rel': 'self', 'method': 'GET'}]",['Blue'],['Jeans'],['Slim Jeans'],False,False,False,False,False,,/koovs-washed-slim-fit-jeans-137152-154054.html,www.koovs.com/koovs-washed-slim-fit-jeans-137152-154054.html
48,1935610,137139,154027,https://product.koovs.com/154027_14ce85176206437aa99e43955e168c68_image1_super_zoom.jpg,https://product.koovs.com/width/height/154027_14ce85176206437aa99e43955e168c68_image1_super_zoom.jpg,KOOVS Bleach Wash Distressed Skinny Jeans,K Denim,1499,1499,0,"[{'href': '/koovs-distressed-super-skinny-cropped-jeans-137139-154027.html', 'rel': 'self', 'method': 'GET'}]",['Blue'],['Jeans'],['Skinny Jeans'],False,False,False,False,False,,/koovs-distressed-super-skinny-cropped-jeans-137139-154027.html,www.koovs.com/koovs-distressed-super-skinny-cropped-jeans-137139-154027.html
49,1936481,137270,154196,https://product.koovs.com/154196_c2e059fa776541929b8a4ea6c1355c39_image1_super_zoom.jpg,https://product.koovs.com/width/height/154196_c2e059fa776541929b8a4ea6c1355c39_image1_super_zoom.jpg,KOOVS Roll-Over Hem Slim Jeans,K Denim,1499,299,80,"[{'href': '/koovs-deep-turn-up-slim-fit-jean-137270-154196.html', 'rel': 'self', 'method': 'GET'}]",['Black'],['Jeans'],['Slim Jeans'],False,False,False,False,False,,/koovs-deep-turn-up-slim-fit-jean-137270-154196.html,www.koovs.com/koovs-deep-turn-up-slim-fit-jean-137270-154196.html
50,1834236,116163,130035,https://product.koovs.com/116163_de3feebbf70939097a33fc7c8048d1a9.jpg,https://product.koovs.com/width/height/116163_de3feebbf70939097a33fc7c8048d1a9.jpg,Distressed Side Tape Skinny Jeans,Kultprit,1999,899,55,"[{'href': '/kultprit-skinny-jeans-with-distress-and-woven-tapes-116163-130035.html', 'rel': 'self', 'method': 'GET'}]",['Black'],['Jeans'],['Skinny Jeans'],False,False,False,False,False,,/kultprit-skinny-jeans-with-distress-and-woven-tapes-116163-130035.html,www.koovs.com/kultprit-skinny-jeans-with-distress-and-woven-tapes-116163-130035.html
51,1840018,117304,131349,https://product.koovs.com/117304_7516d03835fe9db0a0f47cff1540a309.jpg,https://product.koovs.com/width/height/117304_7516d03835fe9db0a0f47cff1540a309.jpg,Contrast Washed Slim Fit Jeans,Blue Saint,1299,1299,0,"[{'href': '/blue-saint-contrast-washed-jeans-329-117304-131349.html', 'rel': 'self', 'method': 'GET'}]",['Blue'],['Jeans'],['Slim Jeans'],False,False,False,False,False,,/blue-saint-contrast-washed-jeans-329-117304-131349.html,www.koovs.com/blue-saint-contrast-washed-jeans-329-117304-131349.html
52,1937000,137350,154317,https://product.koovs.com/154317_e490b114b2854d4f92e786d1d0a0db17_image1_super_zoom.jpg,https://product.koovs.com/width/height/154317_e490b114b2854d4f92e786d1d0a0db17_image1_super_zoom.jpg,KOOVS Side Tape Distressed Slim Jeans,K Denim,1499,1499,0,"[{'href': '/koovs-tape-denim-137350-154317.html', 'rel': 'self', 'method': 'GET'}]",['Blue'],['Jeans'],['Slim Jeans'],False,False,False,False,False,,/koovs-tape-denim-137350-154317.html,www.koovs.com/koovs-tape-denim-137350-154317.html
53,429261,101270,113005,https://product.koovs.com/101270_10711b03cf1e56fece36541a991c898c.jpg,https://product.koovs.com/width/height/101270_10711b03cf1e56fece36541a991c898c.jpg,KOOVS  Basic Super Skinny Jeans,K Denim,1299,1299,0,"[{'href': '/basic-super-skinny-jeans-101270-113005.html', 'rel': 'self', 'method': 'GET'}]",['White'],['Jeans'],['Skinny Jeans'],False,False,False,False,False,,/basic-super-skinny-jeans-101270-113005.html,www.koovs.com/basic-super-skinny-jeans-101270-113005.html
54,1936957,137342,154309,https://product.koovs.com/154309_3c91d51993204130bd6452a69f73ac1a_image1_super_zoom.jpg,https://product.koovs.com/width/height/154309_3c91d51993204130bd6452a69f73ac1a_image1_super_zoom.jpg,KOOVS Cuffed Hem Cargo Utility Slim Jeans,K Denim,1899,1899,0,"[{'href': '/koovs-cargo-jogger-137342-154309.html', 'rel': 'self', 'method': 'GET'}]",['Black'],['Jeans'],['Slim Jeans'],False,False,False,False,False,,/koovs-cargo-jogger-137342-154309.html,www.koovs.com/koovs-cargo-jogger-137342-154309.html
