,sku,id,lineId,imageSmallUrl,originalImage,productName,brandName,price,discountPrice,discountPercent,links,mainColor,masterCategoryName,subCategoryName,exclusiveToKoovs,isSkuOutOfStock,isProductOutOfStock,hasLooksAvailable,isTrending,merchantDetails,url_given,PAGE_URL_COMPLETE
12,1895413,128869,144376,https://product.koovs.com/128869_44e6b92bdc02304d95a4e91bf8174ed7.jpg,https://product.koovs.com/width/height/128869_44e6b92bdc02304d95a4e91bf8174ed7.jpg,Basic Slim Fit Shorts,Alcott,1499,1499,0,"[{'href': '/alcott-shorts-400-128869-144376.html', 'rel': 'self', 'method': 'GET'}]",['Red'],['Shorts'],['Men Shorts'],True,False,False,False,False,INTERNATIONAL BRAND,/alcott-shorts-400-128869-144376.html,www.koovs.com/alcott-shorts-400-128869-144376.html
13,1892439,128242,143670,https://product.koovs.com/128242_2eb7932aff3983cab713dd18aeb6db6c.jpg,https://product.koovs.com/width/height/128242_2eb7932aff3983cab713dd18aeb6db6c.jpg,Colour Block Cut & Sew Shorts,Leo Sansini,799,399,50,"[{'href': '/leo-sansini-cut--sew-shorts-128242-143670.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Shorts'],['Men Shorts'],False,False,False,False,False,,/leo-sansini-cut--sew-shorts-128242-143670.html,www.koovs.com/leo-sansini-cut--sew-shorts-128242-143670.html
14,1875321,124686,139623,https://product.koovs.com/124686_cd4279f638f9fbe3acb2da05cb086271.jpg,https://product.koovs.com/width/height/124686_cd4279f638f9fbe3acb2da05cb086271.jpg,Distressed Light Wash Denim Shorts,Lee Cooper,1999,1999,0,"[{'href': '/relaxed-shorts-124686-139623.html', 'rel': 'self', 'method': 'GET'}]",['Grey'],['Shorts'],['Men Shorts'],False,False,False,False,False,,/relaxed-shorts-124686-139623.html,www.koovs.com/relaxed-shorts-124686-139623.html
15,1886525,127040,142314,https://product.koovs.com/142314_b5f918f71d56464eb00a3319cb5bf8b4_image1_super_zoom.jpg,https://product.koovs.com/width/height/142314_b5f918f71d56464eb00a3319cb5bf8b4_image1_super_zoom.jpg,Pineapple Print Drawcord Shorts,Brave Soul,1499,1499,0,"[{'href': '/all-over-print-shorts-109-127040-142314.html', 'rel': 'self', 'method': 'GET'}]",['White'],['Shorts'],['Men Shorts'],True,False,False,False,False,INTERNATIONAL BRAND,/all-over-print-shorts-109-127040-142314.html,www.koovs.com/all-over-print-shorts-109-127040-142314.html
16,1878476,125339,140359,https://product.koovs.com/125339_8b5c25007a5fe8b42a8cb33f9c6744d4.jpg,https://product.koovs.com/width/height/125339_8b5c25007a5fe8b42a8cb33f9c6744d4.jpg,Placement Print Mesh Detail Shorts,Puma,2299,2299,0,"[{'href': '/puma-modern-sports-shorts-9-125339-140359.html', 'rel': 'self', 'method': 'GET'}]",['Black'],['Shorts'],['Men Shorts'],False,False,False,False,False,,/puma-modern-sports-shorts-9-125339-140359.html,www.koovs.com/puma-modern-sports-shorts-9-125339-140359.html
17,1841425,117569,131656,https://product.koovs.com/117569_15226f8a01451e62bf7a1af254dbe5e9.jpg,https://product.koovs.com/width/height/117569_15226f8a01451e62bf7a1af254dbe5e9.jpg,KOOVS Overdyed Ripped Denim Shorts,K Denim,1299,649,50,"[{'href': '/k-denim-overdyed-ripped-skater-fit-short-117569-131656.html', 'rel': 'self', 'method': 'GET'}]",['Purple'],['Shorts'],['Men Shorts'],False,False,False,False,False,,/k-denim-overdyed-ripped-skater-fit-short-117569-131656.html,www.koovs.com/k-denim-overdyed-ripped-skater-fit-short-117569-131656.html
18,1844682,118232,132364,https://product.koovs.com/118232_b90e17b42e4844e31ea1b1cc710e888a.jpg,https://product.koovs.com/width/height/118232_b90e17b42e4844e31ea1b1cc710e888a.jpg,Windowpane Check Side Tape Shorts,KOOVS,1199,1199,0,"[{'href': '/koovs-windowpane-casual-shorts-118232-132364.html', 'rel': 'self', 'method': 'GET'}]",['Blue'],['Shorts'],['Men Shorts'],False,False,False,False,False,,/koovs-windowpane-casual-shorts-118232-132364.html,www.koovs.com/koovs-windowpane-casual-shorts-118232-132364.html
19,1841435,117571,131658,https://product.koovs.com/117571_69e58b349eb774a2c48b179d623ffffe.jpg,https://product.koovs.com/width/height/117571_69e58b349eb774a2c48b179d623ffffe.jpg,KOOVS Stonewash Denim Shorts,K Denim,1299,1299,0,"[{'href': '/k-denim-denim-jogging-shorts-117571-131658.html', 'rel': 'self', 'method': 'GET'}]",['Black'],['Shorts'],['Men Shorts'],False,False,False,False,False,,/k-denim-denim-jogging-shorts-117571-131658.html,www.koovs.com/k-denim-denim-jogging-shorts-117571-131658.html
20,448462,105092,117365,https://product.koovs.com/105092_905ca2228c1c35e18b0370aa96ec122d.jpg,https://product.koovs.com/width/height/105092_905ca2228c1c35e18b0370aa96ec122d.jpg,KOOVS  Biker Skinny Fit Shorts,K Denim,1199,1199,0,"[{'href': '/k-denim-grey-raw-edge-skinny-fit-shorts-105092-117365.html', 'rel': 'self', 'method': 'GET'}]",['Grey'],['Shorts'],['Men Shorts'],False,False,False,False,False,,/k-denim-grey-raw-edge-skinny-fit-shorts-105092-117365.html,www.koovs.com/k-denim-grey-raw-edge-skinny-fit-shorts-105092-117365.html
21,452338,105914,118268,https://product.koovs.com/105914_839adf53a520ef24ad7852044c40966a.jpg,https://product.koovs.com/width/height/105914_839adf53a520ef24ad7852044c40966a.jpg,KOOVS  Ripped Skater Fit Shorts,K Denim,1299,1299,0,"[{'href': '/k-denim-light-wash-ripped-skater-fit-shorts-105914-118268.html', 'rel': 'self', 'method': 'GET'}]",['Blue'],['Shorts'],['Men Shorts'],False,False,False,False,False,,/k-denim-light-wash-ripped-skater-fit-shorts-105914-118268.html,www.koovs.com/k-denim-light-wash-ripped-skater-fit-shorts-105914-118268.html
22,447548,104917,117166,https://product.koovs.com/104917_d2229a0c5b2838dc977dbddd4cc45836.jpg,https://product.koovs.com/width/height/104917_d2229a0c5b2838dc977dbddd4cc45836.jpg,Swoosh Logo Shorts,Nike,1895,1895,0,"[{'href': '/as-m-nk-short-hbr-104917-117166.html', 'rel': 'self', 'method': 'GET'}]",['Black'],['Shorts'],['Men Shorts'],False,False,False,False,False,,/as-m-nk-short-hbr-104917-117166.html,www.koovs.com/as-m-nk-short-hbr-104917-117166.html
23,432776,101878,113744,https://product.koovs.com/101878_281c60f49aa8211351a4013472d48052.jpg,https://product.koovs.com/width/height/101878_281c60f49aa8211351a4013472d48052.jpg,Lace Down Side Seam Shorts,KOOVS,999,999,0,"[{'href': '/koovs-lace-down-side-seam-short-101878-113744.html', 'rel': 'self', 'method': 'GET'}]",['Black'],['Shorts'],['Men Shorts'],False,False,False,False,False,,/koovs-lace-down-side-seam-short-101878-113744.html,www.koovs.com/koovs-lace-down-side-seam-short-101878-113744.html
24,432721,101867,113733,https://product.koovs.com/101867_6c7b0cc6b2893ac736d717d1f4959a78.jpg,https://product.koovs.com/width/height/101867_6c7b0cc6b2893ac736d717d1f4959a78.jpg,Drop Crotch Raw Edge Shorts,KOOVS,999,999,0,"[{'href': '/koovs-drop-crotch-raw-edge-short-419-101867-113733.html', 'rel': 'self', 'method': 'GET'}]",['Red'],['Shorts'],['Men Shorts'],False,False,False,False,False,,/koovs-drop-crotch-raw-edge-short-419-101867-113733.html,www.koovs.com/koovs-drop-crotch-raw-edge-short-419-101867-113733.html
