,sku,id,lineId,imageSmallUrl,originalImage,productName,brandName,price,discountPrice,discountPercent,links,mainColor,masterCategoryName,subCategoryName,exclusiveToKoovs,isSkuOutOfStock,isProductOutOfStock,hasLooksAvailable,isTrending,merchantDetails,url_given,PAGE_URL_COMPLETE
0,1794569,108246,120822,https://product.koovs.com/120822_8703e94a4cef4c8cb2955361b7d91d47_image1_super_zoom.jpg,https://product.koovs.com/width/height/120822_8703e94a4cef4c8cb2955361b7d91d47_image1_super_zoom.jpg,Floral Embroidered Pleated Shorts,KOOVS,999,500,50,"[{'href': '/koovs-daisy-embroidered-shorts-108246-120822.html', 'rel': 'self', 'method': 'GET'}]",['Blue'],['Trousers & Leggings'],['Shorts'],False,False,False,False,False,,/koovs-daisy-embroidered-shorts-108246-120822.html,www.koovs.com/koovs-daisy-embroidered-shorts-108246-120822.html
1,1807460,110665,123736,https://product.koovs.com/110665_6fa86ab500ed69f2d1bfa6fb55beec11.jpg,https://product.koovs.com/width/height/110665_6fa86ab500ed69f2d1bfa6fb55beec11.jpg,Slim Fit Cropped Trousers,Cover Story,2490,2490,0,"[{'href': '/cover-story-mustrad-trousers-110665-123736.html', 'rel': 'self', 'method': 'GET'}]",['Yellow'],['Trousers & Leggings'],['Trousers'],False,False,False,False,False,,/cover-story-mustrad-trousers-110665-123736.html,www.koovs.com/cover-story-mustrad-trousers-110665-123736.html
2,129667,40447,41901,https://product.koovs.com/41901_8b3286fbd88948f191476252d411fb25_image1_super_zoom.jpg,https://product.koovs.com/width/height/41901_8b3286fbd88948f191476252d411fb25_image1_super_zoom.jpg,Polka Dot Belted Trousers,KOOVS,1695,849,50,"[{'href': '/koovs-woven-soft-belted-trouser-a-40447-41901.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Trousers & Leggings'],['Trousers'],False,False,False,False,False,,/koovs-woven-soft-belted-trouser-a-40447-41901.html,www.koovs.com/koovs-woven-soft-belted-trouser-a-40447-41901.html
3,1914095,132661,148834,https://product.koovs.com/148834_5127bbebe22843dc9f9ca7d52ff422ce_image1_super_zoom.jpg,https://product.koovs.com/width/height/148834_5127bbebe22843dc9f9ca7d52ff422ce_image1_super_zoom.jpg,Abstract Print High-Waist Cropped Trousers,Trendyol,1999,1999,0,"[{'href': '/printed-trousers-309-132661-148834.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Trousers & Leggings'],['Trousers'],False,False,False,False,False,,/printed-trousers-309-132661-148834.html,www.koovs.com/printed-trousers-309-132661-148834.html
4,1920522,134001,150413,https://product.koovs.com/150413_81e074d26953406d9ecf1c7eb392981f_image1_super_zoom.jpg,https://product.koovs.com/width/height/150413_81e074d26953406d9ecf1c7eb392981f_image1_super_zoom.jpg,Classic NYC Contrast Panel Joggers,KOOVS,1299,1299,0,"[{'href': '/koovs-classic-nyc-jogger-134001-150413.html', 'rel': 'self', 'method': 'GET'}]",['Blue'],['Trousers & Leggings'],['Joggers'],False,False,False,False,False,,/koovs-classic-nyc-jogger-134001-150413.html,www.koovs.com/koovs-classic-nyc-jogger-134001-150413.html
5,129469,40440,41850,https://product.koovs.com/40440_35e2418de7fb051aa47e2037cd2ad209.jpg,https://product.koovs.com/width/height/40440_35e2418de7fb051aa47e2037cd2ad209.jpg,Side Ruched Leggings,KOOVS,495,248,50,"[{'href': '/koovs-side-rouche-leggings-40440-41850.html', 'rel': 'self', 'method': 'GET'}]",['Black'],['Trousers & Leggings'],['Leggings'],False,False,False,False,False,,/koovs-side-rouche-leggings-40440-41850.html,www.koovs.com/koovs-side-rouche-leggings-40440-41850.html
6,1930208,136082,152771,https://product.koovs.com/152771_ec7a72c9611a4131b0c5e4a8d4c2f7f9_image1_super_zoom.jpg,https://product.koovs.com/width/height/152771_ec7a72c9611a4131b0c5e4a8d4c2f7f9_image1_super_zoom.jpg,Satin Wide Leg Trousers,KOOVS,1699,849,50,"[{'href': '/koovs-wide-leg-flared-trouser-136082-152771.html', 'rel': 'self', 'method': 'GET'}]",['Black'],['Trousers & Leggings'],['Palazzo Pants'],False,False,False,False,False,,/koovs-wide-leg-flared-trouser-136082-152771.html,www.koovs.com/koovs-wide-leg-flared-trouser-136082-152771.html
7,1892833,128314,143750,https://product.koovs.com/128314_4d508b88023d7313dc9d6c5cdf46224c.jpg,https://product.koovs.com/width/height/128314_4d508b88023d7313dc9d6c5cdf46224c.jpg,Chain Print Palazzo Pants,KOOVS,1699,1699,0,"[{'href': '/koovs-plisse-midi-skirt-482-128314-143750.html', 'rel': 'self', 'method': 'GET'}]",['Black'],['Trousers & Leggings'],['Palazzo Pants'],False,False,False,False,False,,/koovs-plisse-midi-skirt-482-128314-143750.html,www.koovs.com/koovs-plisse-midi-skirt-482-128314-143750.html
8,1861596,121751,136396,https://product.koovs.com/136396_2d50fac949bb4ba895ce7b5c760e5262_image1_super_zoom.jpg,https://product.koovs.com/width/height/136396_2d50fac949bb4ba895ce7b5c760e5262_image1_super_zoom.jpg,Basic Linen Culottes,AND,1999,1999,0,"[{'href': '/and-white-cullotes-121751-136396.html', 'rel': 'self', 'method': 'GET'}]",['White'],['Trousers & Leggings'],['Culottes'],False,False,False,False,False,,/and-white-cullotes-121751-136396.html,www.koovs.com/and-white-cullotes-121751-136396.html
9,129047,40369,41750,https://product.koovs.com/40369_ae56c0bacac9888ca51777d9eb95bdc8.jpg,https://product.koovs.com/width/height/40369_ae56c0bacac9888ca51777d9eb95bdc8.jpg,Hexagon Sequined Beaded Legging,KOOVS,2395,1198,50,"[{'href': '/koovs-hexagon-bead-legging-40369-41750.html', 'rel': 'self', 'method': 'GET'}]",['White'],['Trousers & Leggings'],['Leggings'],False,False,False,False,False,,/koovs-hexagon-bead-legging-40369-41750.html,www.koovs.com/koovs-hexagon-bead-legging-40369-41750.html
10,1871889,123994,138858,https://product.koovs.com/123994_1bbd79334c73f80a9d6e1d44afa50e70.jpg,https://product.koovs.com/width/height/123994_1bbd79334c73f80a9d6e1d44afa50e70.jpg,Classic Cropped Skinny Trousers,LC Waikiki,1999,1999,0,"[{'href': '/dark-beige-trouser-123994-138858.html', 'rel': 'self', 'method': 'GET'}]",['Black'],['Trousers & Leggings'],['Trousers'],False,False,False,False,False,,/dark-beige-trouser-123994-138858.html,www.koovs.com/dark-beige-trouser-123994-138858.html
11,1871873,123993,138855,https://product.koovs.com/123993_8dee002385dedfbf1b9bb4224fe7d0be.jpg,https://product.koovs.com/width/height/123993_8dee002385dedfbf1b9bb4224fe7d0be.jpg,Side Button Cropped Skinny Trousers,LC Waikiki,2299,2299,0,"[{'href': '/light-pink-trouser-123993-138855.html', 'rel': 'self', 'method': 'GET'}]",['Pink'],['Trousers & Leggings'],['Trousers'],False,False,False,False,False,,/light-pink-trouser-123993-138855.html,www.koovs.com/light-pink-trouser-123993-138855.html
12,1871860,123991,138853,https://product.koovs.com/123991_8a7e6490a1fa22d4cd6f932afc2bf8a0.jpg,https://product.koovs.com/width/height/123991_8a7e6490a1fa22d4cd6f932afc2bf8a0.jpg,Zippered Hem Cropped Skinny Trousers,LC Waikiki,2299,2299,0,"[{'href': '/light-blue-trouser-123991-138853.html', 'rel': 'self', 'method': 'GET'}]",['Blue'],['Trousers & Leggings'],['Trousers'],False,False,False,False,False,,/light-blue-trouser-123991-138853.html,www.koovs.com/light-blue-trouser-123991-138853.html
